XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
416.0000,691.929,672.796,661.717,654.781,649.025,639.062,629.565,621.994,615.324,607.138,600.463
416.5000,676.992,657.57,647.361,640.424,634.861,624.72,615.718,608.607,602.096,594.053,587.741
417.0000,664.566,645.416,635.483,628.576,623.552,613.203,604.213,597.324,591.276,583.451,577.332
417.5000,650.998,632.468,622.713,615.863,610.893,601.081,591.64,585.357,579.275,571.97,565.746
418.0000,636.414,618.736,609.19,602.026,597.716,587.927,578.921,572.045,566.504,559.821,553.447
418.5000,624.733,607.123,597.659,591.21,586.409,577.195,568.735,561.695,556.308,549.813,543.601
419.0000,612.24,594.623,585.391,579.461,574.518,565.85,557.134,550.547,545.1,539.225,532.538
419.5000,598.195,581.266,572.087,566.77,561.901,553.378,544.856,538.188,533.018,527.377,520.849
420.0000,585.818,569.536,560.091,555.334,550.335,541.968,533.726,527.147,522.11,516.47,510.689
420.5000,574.935,559.102,549.496,544.962,539.902,532.024,523.761,517.472,512.412,507.094,501.523
421.0000,562.072,546.722,537.433,532.979,527.921,520.068,511.868,506.392,501.094,495.863,490.678
421.5000,552.201,537.253,528.078,523.797,519.253,511.318,503.77,498.345,492.592,487.514,482.622
422.0000,539.516,525.234,516.26,511.535,507.273,499.773,492.696,487.337,481.971,476.352,471.861
422.5000,527.614,513.051,504.344,500.059,495.746,488.302,481.809,476.577,471.179,466.016,461.116
423.0000,518.587,504.309,495.405,491.857,487.276,480.002,473.753,468.581,463.215,458.184,453.416
423.5000,506.756,492.373,484.684,480.827,476.301,469.037,463.105,458.592,452.779,447.718,443.301
424.0000,496.919,483.078,475.606,471.801,467.336,460.218,454.147,450.081,444.405,439.269,434.959
424.5000,486.32,472.874,465.09,462.185,457.791,450.854,444.588,440.816,435.181,430.348,425.819
425.0000,474.938,462.065,454.389,451.959,447.239,440.681,434.542,430.978,425.592,420.812,416.346
425.5000,465.933,453.182,445.815,443.446,438.46,432.152,426.905,422.925,417.526,412.734,408.58
426.0000,455.926,443.642,436.655,434.109,428.941,423.397,418.005,414.28,408.281,404.126,400.165
426.5000,445.02,433.784,426.821,424.05,419.579,414.019,408.627,404.869,399.301,394.849,391.205
427.0000,436.594,425.305,418.646,415.523,411.579,405.978,400.982,397.496,391.777,387.21,384.171
427.5000,427.151,416.433,409.565,406.638,402.541,397.534,392.771,389.253,383.246,379.077,376.604
428.0000,417.25,406.553,399.995,397.299,393.16,388.479,383.655,380.503,374.278,370.492,368.193
428.5000,409.199,398.682,392.173,389.813,385.642,380.89,376.786,373.371,367.337,363.498,361.002
429.0000,400.496,390.104,383.867,381.667,377.385,372.62,369.12,365.618,359.29,355.806,353.237
429.5000,391.508,380.735,374.915,372.327,368.49,363.95,360.772,357.298,351.245,347.92,345.331
430.0000,383.732,373.23,367.576,365.025,361.365,356.788,353.789,350.624,344.599,341.554,338.755
430.5000,375.41,365.1,359.608,357.062,353.678,349.395,346.266,343.107,337.404,334.607,331.76
431.0000,366.685,356.52,351.184,348.738,345.754,341.354,338.418,335.42,329.728,327.031,324.061
431.5000,359.443,349.795,344.487,341.961,339.353,334.685,331.657,329.037,323.316,320.809,318.159
432.0000,351.613,342.231,337.433,334.629,332.125,327.444,324.459,322.081,316.496,314.011,311.343
432.5000,343.36,334.227,329.472,326.715,324.165,319.905,316.963,314.623,309.13,306.772,304.25
433.0000,336.746,327.761,322.957,320.263,317.692,313.92,310.945,308.457,303.158,300.722,298.293
433.5000,329.136,320.743,316.067,313.686,310.821,307.29,304.212,301.732,296.692,294.25,291.991
434.0000,321.337,313.638,308.469,306.138,303.405,300.325,297.421,294.797,289.686,287.276,285.077
434.5000,315.023,307.576,302.585,300.103,297.393,294.484,292.058,289.037,284.15,281.628,279.336
435.0000,308.203,300.988,295.788,293.346,291.197,288.043,285.749,282.988,277.972,275.54,273.292
435.5000,300.708,293.76,288.709,286.506,284.344,281.278,279.149,276.487,271.446,269.024,267.184
436.0000,294.602,287.776,283.01,280.712,278.778,275.822,273.72,271.054,266.127,263.678,261.832
436.5000,288.309,281.597,276.894,274.504,272.566,269.613,267.612,265.014,260.44,257.894,256.369
437.0000,281.499,274.968,270.194,267.717,266.493,263.324,261.111,258.994,254.422,252.069,250.88
437.5000,275.878,269.431,264.963,262.423,261.396,258.118,256,254.133,249.368,247.197,245.825
438.0000,269.808,263.535,259.298,256.735,255.773,252.292,250.672,248.817,244.272,241.846,240.54
438.5000,263.696,256.947,252.981,250.704,249.429,246.359,244.657,242.919,238.636,236.365,234.851
439.0000,258.391,251.926,248.061,246.008,244.273,241.368,239.534,238.058,234.093,231.794,230.326
439.5000,252.625,246.305,242.652,241.027,238.889,236.075,234.568,233.041,229.155,227.241,225.443
440.0000,246.358,240.575,237.117,235.392,233.401,230.504,228.97,227.621,223.654,221.916,220.469
440.5000,241.374,235.915,232.626,230.736,228.652,226.064,224.747,223.204,219.27,217.713,216.419
441.0000,236.199,230.937,227.707,225.725,223.511,221.261,220.161,218.252,214.475,213.383,211.866
441.5000,230.476,225.32,222.264,220.268,218.4,215.821,215.142,213.213,209.472,208.563,206.64
442.0000,226.006,220.758,218.064,215.86,214.029,211.493,211.001,209.133,205.364,204.44,202.604
442.5000,221.211,215.846,213.28,211.17,209.301,206.93,206.338,204.549,201.034,199.898,198.213
443.0000,216.072,210.5,208.094,206.202,204.426,202.31,201.078,199.545,196.418,195.57,193.858
443.5000,211.848,206.049,204.101,202.092,200.398,198.251,197.281,195.56,192.746,191.889,190.152
444.0000,207.01,201.243,199.17,197.628,195.755,193.706,192.802,191.2,188.366,187.643,185.887
444.5000,201.992,196.434,194.382,193.302,191.097,189.292,188.407,186.975,184.373,183.561,181.638
445.0000,197.149,191.41,189.847,188.696,186.605,184.669,183.825,182.539,180.2,179.483,177.191
445.5000,193.118,187.597,185.971,184.995,182.853,181.171,180.322,178.998,176.968,176.164,173.811
446.0000,188.553,183.361,181.72,180.923,178.713,177.203,176.371,175.093,173.281,172.481,170.189
446.5000,183.962,178.881,177.273,176.349,174.702,172.957,172.134,170.84,169.306,168.334,166.434
447.0000,180.103,175.353,173.708,172.866,171.1,169.528,168.755,167.452,166.097,164.941,163.171
447.5000,176.011,171.462,169.885,168.898,167.434,165.731,164.954,163.686,162.36,161.272,159.855
448.0000,171.624,167.373,165.933,165.075,163.462,161.664,161.161,159.702,158.655,157.456,156.345
448.5000,167.764,163.96,162.725,161.857,160.276,158.282,157.931,156.575,155.535,154.382,153.441
449.0000,163.934,160.281,159.164,158.113,156.743,154.825,154.434,153.082,152.299,151.23,150.104
449.5000,159.843,156.291,155.189,154.349,152.96,151.236,150.826,149.492,148.705,147.774,146.777
450.0000,156.787,153.005,152.157,151.102,149.919,148.15,148.084,146.588,145.837,144.755,144.097
