XYDATA,BFII_lipid-000_12-11-25-1,BFII_lipid-005_12-11-25-1,BFII_lipid-010_12-11-25-1,BFII_lipid-015_12-11-25-1,BFII_lipid-020_12-11-25-1,BFII_lipid-025_12-11-25-1,BFII_lipid-030_12-11-25-1,BFII_lipid-035_12-11-25-1,BFII_lipid-040_12-11-25-1,BFII_lipid-045_12-11-25-1,BFII_lipid-050_12-11-25-1
420.0000,405.276,405.237,399.118,389.649,378.869,366.895,357.482,345.38,337.535,326.761,316.282
420.5000,397.316,397.553,391.213,382.182,371.525,359.839,350.39,338.622,331.035,320.471,310.314
421.0000,388.034,388.222,381.969,373.275,362.868,351.617,342.104,330.612,323.373,312.961,303.012
421.5000,381.413,381.559,375.541,366.588,356.613,345.249,336.086,324.896,317.641,307.665,297.7
422.0000,372.814,372.489,367.002,357.723,348.441,337.192,328.38,317.435,310.331,300.26,290.835
422.5000,364.002,363.66,358.488,349.468,340.29,329.082,320.891,310.086,303.211,293.174,283.945
423.0000,357.702,357.354,352.091,342.89,334.309,323.504,315.383,304.773,297.8,287.886,278.723
423.5000,349.054,349.475,344.315,334.698,326.088,315.897,307.946,297.724,290.687,281.53,271.929
424.0000,342.381,342.744,337.546,328.138,319.804,309.795,302.208,291.787,284.886,276.218,266.602
424.5000,335.054,335.329,329.95,321.128,313.026,303.05,295.692,285.451,278.503,270.197,261.327
425.0000,327.155,327.009,322.202,313.754,305.738,295.907,288.923,278.682,271.96,263.666,255.357
425.5000,320.711,320.212,315.666,307.661,299.468,290.002,282.978,273.084,266.726,258.498,250.505
426.0000,313.769,313.09,308.647,300.872,292.835,283.658,276.773,267.11,260.627,252.94,245.26
426.5000,306.117,305.768,301.262,293.876,286,277.03,270.011,260.639,254.575,247.285,239.716
427.0000,300.069,299.711,295.125,287.774,280.743,271.559,264.81,255.263,249.629,242.477,235.095
427.5000,293.372,292.936,288.678,281.265,274.603,265.63,259.147,249.797,244.393,237.113,230.316
428.0000,286.646,285.867,281.682,274.611,268.067,259.383,253.147,244.159,238.508,231.505,225.187
428.5000,281.066,280.264,275.74,268.977,262.742,254.513,248.018,239.339,233.849,227.279,220.558
429.0000,274.744,274.074,269.493,263.092,257.066,248.962,242.903,234.094,228.649,222.519,215.744
429.5000,268.129,267.458,262.91,256.567,250.706,243.021,237.217,228.625,223.079,216.965,210.355
430.0000,262.803,262.029,257.551,251.561,245.694,238.201,232.513,224.111,218.536,212.884,206.26
430.5000,256.91,256.268,251.747,246.017,240.143,233.004,227.43,219.392,213.591,208.313,201.904
431.0000,250.66,250.218,245.351,240.16,234.571,227.235,221.927,213.991,208.487,203.436,196.976
431.5000,245.564,245.232,240.478,235.337,229.967,222.657,217.657,209.645,204.632,199.575,193.113
432.0000,239.981,239.697,235.032,230.089,224.936,217.606,212.821,205.072,200.357,195.172,188.939
432.5000,234.215,233.907,229.477,224.457,219.369,212.356,207.854,200.215,195.756,190.736,184.417
433.0000,229.581,228.909,224.575,220.012,214.842,208.143,203.436,196.019,191.96,186.76,181.086
433.5000,224.574,223.938,219.598,215.118,209.927,203.746,198.74,191.627,187.849,182.51,177.171
434.0000,219.038,218.321,214.668,209.973,205.069,198.865,194.076,186.782,183.342,178.22,172.959
434.5000,214.614,213.86,210.495,205.904,200.851,194.947,190.325,183.434,179.75,174.548,169.566
435.0000,209.766,208.892,205.908,201.362,196.274,190.608,186.081,179.478,175.766,170.48,165.881
435.5000,204.629,203.763,201.001,196.411,191.561,185.985,181.587,175.24,171.727,166.457,162.123
436.0000,200.353,199.554,196.81,192.37,187.484,182.355,177.565,171.694,168.205,163.322,158.847
436.5000,195.714,194.925,192.327,188.343,183.458,178.353,173.471,167.935,164.426,159.743,155.546
437.0000,190.49,190.187,187.479,183.574,179.033,174.045,169.258,163.714,160.578,155.971,151.642
437.5000,186.401,186.092,183.772,179.968,175.373,170.508,165.689,160.371,157.324,152.992,148.718
438.0000,182.14,181.849,179.674,175.754,171.415,166.744,161.963,156.848,154.047,149.73,145.544
438.5000,177.817,177.362,175.283,171.513,167.504,162.753,158.133,153.335,150.354,146.164,142.372
439.0000,174.145,173.73,171.747,167.987,164.083,159.634,154.906,150.136,147.287,143.273,139.627
439.5000,170.231,169.908,167.707,164.419,160.157,156.076,151.315,146.954,144.066,140.433,136.641
440.0000,166.035,165.692,163.656,160.34,156.182,152.459,147.623,143.449,140.542,137.141,133.445
440.5000,162.751,162.225,160.26,157.179,152.954,149.276,144.544,140.351,137.745,134.462,131.13
441.0000,159.077,158.309,156.618,153.605,149.755,146.067,141.4,137.218,134.814,131.528,128.454
441.5000,154.897,154.217,152.776,149.784,145.965,142.504,138.038,134.04,131.611,128.381,125.563
442.0000,151.677,151.127,149.716,146.688,142.978,139.639,135.208,131.434,129.029,125.76,122.979
442.5000,148.044,147.599,146.333,143.353,139.899,136.589,132.209,128.732,126.285,123.065,120.207
443.0000,144.378,143.984,142.763,139.86,136.568,133.558,129.349,125.522,123.336,119.997,117.302
443.5000,141.409,141.012,140.017,136.997,133.916,130.847,126.807,123.063,121.079,117.753,114.921
444.0000,138.032,137.484,136.731,133.705,130.761,127.637,123.888,120.155,118.235,114.866,112.183
444.5000,134.762,134.034,133.501,130.682,127.493,124.757,120.939,117.532,115.452,112.316,109.801
445.0000,131.413,130.59,130.233,127.377,124.402,121.649,118.055,114.756,112.715,109.635,107.149
445.5000,128.664,127.755,127.695,124.902,121.753,119.165,115.756,112.345,110.602,107.36,105.167
446.0000,125.691,124.751,124.952,122.134,119.155,116.417,113.265,109.889,108.231,104.929,102.883
446.5000,122.814,121.643,121.939,119.064,116.32,113.605,110.221,107.197,105.618,102.519,100.736
447.0000,120.376,118.984,119.474,116.694,113.97,111.296,107.991,105.211,103.617,100.572,98.8612
447.5000,117.632,116.244,116.664,114.088,111.376,108.805,105.533,102.979,101.464,98.2622,96.6862
448.0000,114.496,113.277,113.806,111.299,108.639,106.159,103.012,100.363,99.1407,96.0545,94.3825
448.5000,112.064,110.795,111.563,108.992,106.408,104.134,100.924,98.3082,97.1686,94.1196,92.7398
449.0000,109.327,108.168,109.07,106.691,104.032,101.912,98.6683,96.1956,95.0965,92.0916,90.757
449.5000,106.624,105.406,106.5,104.067,101.55,99.5809,96.2868,93.907,92.8697,89.8376,88.645
450.0000,104.22,103.248,104.488,102.049,99.5617,97.5235,94.3875,92.0113,91.0493,88.0949,86.9024
