XYDATA,BFII_nolipid-no_12-11-25-1,BFII_nolipid-no_12-11-25-2,BFII_nolipid-no_12-11-25-3,BFII_nolipid-no_12-11-25-4,BFII_nolipid-no_12-11-25-5,BFII_nolipid-no_12-11-25-6,BFII_nolipid-no_12-11-25-7,BFII_nolipid-no_12-11-25-8,BFII_nolipid-no_12-11-25-9,BFII_nolipid-no_12-11-25-10,BFII_nolipid-no_12-11-25-11
348.0000,2371.44,2354.99,2326.26,2305.15,2282.39,2250.98,2227.1,2201.56,2177.66,2155.64,2128.09
348.5000,2381.49,2364.08,2336.13,2314.83,2292.21,2260.21,2236.45,2211.5,2186.73,2164.86,2136.55
349.0000,2389.84,2371.88,2344.56,2322.62,2300.53,2267.33,2243.94,2219.08,2194.84,2171.86,2143.34
349.5000,2398.83,2380.17,2353.85,2330.88,2309.19,2276.08,2251.9,2227.45,2202.82,2179.2,2151.15
350.0000,2407.8,2388.06,2362.36,2339.23,2316.28,2284.08,2259.42,2234.97,2210.75,2186.87,2158.47
350.5000,2414.4,2395.16,2369.22,2345.62,2321.9,2290.41,2265.31,2240.56,2217.48,2192.19,2164.17
351.0000,2420.68,2401.5,2375.27,2351.65,2328.09,2296.55,2270.89,2246.32,2222.5,2198.71,2169.63
351.5000,2425.82,2406.03,2379.77,2357.13,2332.15,2301.74,2275.73,2251.3,2226.86,2202.79,2173.94
352.0000,2431.33,2410.71,2383.98,2361.8,2337.61,2306.95,2280.16,2255.24,2231.77,2207.08,2178.15
352.5000,2434.42,2413.43,2387.61,2364.96,2340.51,2310.11,2284.72,2259.13,2235.51,2210.63,2181.07
353.0000,2437.45,2417.46,2391.12,2368.13,2343.69,2313.37,2288.22,2262.45,2238.68,2214.13,2184.59
353.5000,2440.17,2419.69,2393.73,2370.62,2345.96,2316.83,2290.48,2264.78,2241.62,2215.73,2186.7
354.0000,2442.42,2422.11,2395.94,2373.18,2348.68,2319.69,2292.87,2266.63,2243.75,2218.08,2188.71
354.5000,2444,2423.75,2397.28,2375.05,2350.21,2321.38,2294.65,2267.95,2244.97,2220.01,2189.88
355.0000,2444.81,2424.35,2397.63,2375.46,2351.14,2322.61,2295.38,2269,2245.47,2220.6,2189.96
355.5000,2444.85,2424.34,2398.38,2375.36,2350.54,2323.41,2295.41,2269.55,2245.32,2220.22,2190.22
356.0000,2444.28,2423.43,2398.21,2374.25,2349.91,2322.87,2295.31,2269.17,2245.35,2219.9,2189.98
356.5000,2442.86,2422.32,2397.26,2373,2348.55,2322.16,2293.62,2268.8,2244.72,2219.3,2188.49
357.0000,2441.62,2421.07,2396.05,2371.66,2346.79,2320.24,2291.57,2267.17,2242.86,2217.69,2187.43
357.5000,2440.57,2419.3,2394.67,2369.51,2345.18,2318.67,2289.67,2264.92,2241.02,2216.05,2185.63
358.0000,2437.81,2415.37,2392.25,2367.28,2341.85,2315.21,2286.3,2262.44,2238.51,2213.09,2182.87
358.5000,2434.78,2411.13,2389.1,2363.96,2338.19,2311.5,2282.4,2259.01,2235.45,2209.67,2179.67
359.0000,2431.61,2407.45,2385.25,2359.99,2334.33,2307.29,2279.31,2256.19,2232.03,2206.71,2176.25
359.5000,2426.77,2402.6,2380.79,2355.74,2330.37,2303.22,2274.66,2252.17,2228.98,2202.26,2172.5
360.0000,2421.47,2398.02,2376.81,2351.78,2326.26,2298.89,2270.7,2248.09,2225.33,2197.93,2168.57
360.5000,2416.33,2393.12,2371.98,2346.45,2320.79,2293.15,2265.2,2243.16,2219.97,2192.19,2163.57
361.0000,2410.63,2388.04,2366.22,2341.34,2314.96,2287.34,2259.86,2237.58,2215.01,2186.63,2158.93
361.5000,2403.22,2380.72,2358.07,2334.62,2307.9,2280.43,2251.25,2230.23,2208.28,2180.32,2151.41
362.0000,2396.05,2373.14,2350.18,2327.07,2300.84,2272.6,2244.78,2223.21,2200.94,2173.8,2144.68
362.5000,2388.69,2365.67,2343.06,2319.54,2294.43,2265.57,2238.57,2216.32,2194.07,2167.24,2138.41
363.0000,2380.72,2357.13,2334.42,2311.71,2285.86,2257.35,2230.22,2208.22,2185.67,2159.65,2131.07
363.5000,2372.48,2349.4,2325.82,2304.07,2278.07,2249.85,2222.31,2200.23,2178.77,2151.74,2123.81
364.0000,2363.32,2339.92,2315.82,2295.26,2268.24,2240.83,2212.73,2191.77,2169.66,2142.94,2115.16
364.5000,2354.39,2331.03,2306.88,2285.67,2259.59,2231.66,2203.89,2183.25,2161.34,2135.16,2106.43
365.0000,2343.43,2318.94,2295.78,2273.81,2247.99,2221.62,2193.17,2172.09,2150.64,2124.28,2095.57
365.5000,2331.99,2308.21,2284.8,2263.22,2237.29,2210.71,2183.19,2161.76,2140.42,2113.89,2085.32
366.0000,2320.76,2296.91,2273.26,2253.71,2227.07,2200.07,2173.43,2151.59,2130.6,2104.95,2076.05
366.5000,2308.02,2285.3,2261.34,2241.87,2215.36,2188.79,2161.89,2139.45,2119.09,2093.59,2065.2
367.0000,2296.25,2274.28,2249.93,2231.14,2203.95,2178.26,2150.51,2128.89,2107.93,2083.14,2055.63
367.5000,2280.61,2259.42,2235.55,2216.39,2189.41,2165,2137.04,2114.97,2094.7,2070.44,2042
368.0000,2266.74,2245.66,2221.2,2202.23,2176.37,2151.33,2123.38,2102.43,2081.63,2057.85,2029.76
368.5000,2253.64,2232.44,2207.95,2189.81,2163.58,2138.6,2111.14,2090.48,2069.06,2046.21,2018.1
369.0000,2238.9,2217.67,2193.44,2175.3,2148.79,2123.99,2097.33,2076.23,2055.48,2032,2004.79
369.5000,2224.69,2204,2179.91,2162,2136.22,2109.98,2084.03,2062.74,2042.32,2019.58,1992.6
370.0000,2208.34,2188.27,2164.51,2146.98,2119.88,2094.63,2069.13,2048.77,2026.72,2005.3,1978.68
370.5000,2193.77,2173.49,2150.28,2132.81,2105.48,2080.99,2054.56,2034.8,2012.68,1991.94,1965
371.0000,2175.64,2155.01,2132.69,2115,2088.1,2063.42,2036.65,2017.75,1995.52,1975.08,1948.8
371.5000,2158.59,2138.24,2116.1,2098.49,2071.1,2046.56,2020.33,2001.24,1978.89,1959.88,1933.63
372.0000,2142.88,2122.51,2099.93,2082.74,2055.25,2030.29,2005.03,1986.36,1964.41,1945.04,1919.55
372.5000,2125.01,2104.26,2081.45,2064.87,2037.28,2012.86,1988.06,1968.95,1948.05,1928.57,1903.99
373.0000,2108.26,2087.15,2064.8,2048.48,2020.87,1996.65,1972.73,1952.36,1932.85,1912.86,1889.41
373.5000,2087.53,2067.51,2044.4,2028.47,2001.54,1976.86,1952.4,1933.4,1913.67,1894.38,1871.14
374.0000,2068.31,2049.01,2025.31,2010.1,1983.04,1958.47,1934.67,1915.1,1895.59,1876.05,1853.74
374.5000,2050.66,2031.28,2007.22,1992.57,1966.35,1941.29,1918.65,1898.2,1879.54,1860.24,1838.07
375.0000,2030.02,2011.1,1987.16,1973.39,1947.07,1922.28,1900.67,1880.14,1861,1842.11,1820.09
375.5000,2011.31,1992.78,1969.26,1955.8,1929.75,1904.33,1883.85,1863.16,1844.39,1825.48,1803.4
376.0000,1988.7,1971.32,1947.03,1934.03,1908.72,1883.17,1862.86,1842.85,1823.59,1804.96,1783.68
376.5000,1967.93,1950.83,1927.62,1913.27,1889.1,1863.52,1843.41,1823.51,1804.07,1786.13,1764.91
377.0000,1948.58,1931.79,1909.31,1894.49,1870.61,1845.82,1825.47,1805.36,1786.61,1768.88,1748.09
377.5000,1927.57,1910.97,1888.13,1873.35,1849.89,1825.61,1805.07,1784.93,1766.48,1749.94,1728.8
378.0000,1908.04,1891.39,1868.74,1853.89,1831.22,1806.82,1785.92,1766.35,1748.66,1731.73,1710.33
378.5000,1883.73,1867.97,1845.54,1831.13,1808.99,1784.9,1763.97,1744.09,1726.85,1709.54,1688.72
379.0000,1861.71,1845.79,1824.48,1809.99,1787.96,1764.39,1743.73,1724.34,1707.28,1689.63,1669.11
379.5000,1841.3,1825.7,1804.79,1790.8,1769.29,1745.23,1725.26,1706.05,1689.64,1671.61,1651.29
380.0000,1819.1,1803.73,1782.93,1769.36,1747.63,1724.3,1704.38,1685.05,1669.66,1650.96,1630.84
380.5000,1799.42,1783.75,1763.21,1749.76,1728.28,1705.25,1685.09,1666.65,1651.2,1632.53,1612.8
381.0000,1774.86,1759.59,1739.36,1725.79,1704.44,1682.59,1662.22,1643.96,1628.76,1610.38,1590.62
381.5000,1752.43,1737.26,1717.19,1703.19,1683.16,1661.55,1641.27,1623.41,1607.79,1590.02,1570.37
382.0000,1731.47,1716.21,1697.53,1682.91,1663.78,1642,1622.12,1603.96,1589.36,1571.49,1551.22
382.5000,1708.96,1694.5,1674.6,1661.16,1642.53,1620.09,1600.97,1583.66,1568.18,1551.36,1531.62
383.0000,1688.52,1674.23,1654.24,1641.48,1622.23,1600.23,1581.77,1564.53,1549.16,1533.58,1513.85
383.5000,1664.15,1649.79,1630.56,1617.55,1598.27,1577.04,1557.77,1542,1526.58,1510.71,1491.71
384.0000,1641.8,1627.03,1608.25,1594.94,1575.73,1555.81,1536.28,1520.98,1505.7,1489.93,1470.85
384.5000,1621.07,1606.72,1587.8,1574.88,1556.21,1536.62,1517.08,1501.96,1487.1,1471.17,1452.53
385.0000,1598.37,1583.74,1565.09,1552.65,1534.24,1514.75,1496.28,1480.81,1466.14,1451.26,1432.02
385.5000,1577.87,1563.19,1544.51,1532.83,1514.39,1495.03,1477.32,1461.9,1447.29,1432.44,1413.66
386.0000,1553.08,1539.19,1519.95,1508.6,1490.83,1471.92,1454.49,1438.34,1424.61,1409.38,1391.61
386.5000,1530.06,1516.78,1497.85,1486.38,1468.84,1450.36,1432.75,1417.03,1403.96,1388.88,1371.84
387.0000,1509.99,1496.74,1476.86,1466.39,1449.37,1431.02,1413.58,1398.46,1385.3,1370.04,1353.22
387.5000,1487.31,1474.15,1455.36,1443.68,1427.8,1409.74,1392.82,1377.77,1364.68,1349.41,1333
388.0000,1467.01,1454.14,1434.8,1424.56,1408.54,1390.42,1373.92,1359.06,1346.5,1330.8,1314.56
388.5000,1442.41,1431.05,1410.42,1400.74,1385.86,1367.08,1351.71,1336.42,1324.54,1309.26,1292.99
389.0000,1419.74,1408.75,1388.22,1379.35,1364.66,1345.97,1331.42,1316.58,1304.28,1288.98,1273.04
389.5000,1398.95,1388.3,1368.41,1359.84,1345.22,1327.02,1312.43,1298.45,1286.01,1270.51,1254.68
390.0000,1375.3,1363.83,1344.94,1336.19,1322.34,1304.52,1290.39,1276.07,1263.94,1248.54,1232.61
390.5000,1357.74,1346.73,1327.52,1318.82,1305.19,1287.28,1273.46,1260.12,1247.17,1232.75,1216.77
391.0000,1334.15,1323.1,1304.1,1295.74,1282.5,1264.95,1251.22,1238.26,1225.39,1210.87,1195.8
391.5000,1312.82,1301.42,1282.85,1274.54,1261.85,1244.26,1231.15,1218.07,1205.39,1190.84,1175.97
392.0000,1293.47,1282.11,1264.16,1255.9,1242.97,1225.68,1212.73,1200.07,1187.28,1173.25,1158.2
392.5000,1270.41,1259.65,1241.44,1233.77,1220.79,1203.7,1191.34,1178.66,1166.58,1152.15,1137.79
393.0000,1253.31,1242.03,1224.92,1216.76,1204.2,1187.69,1175.27,1162.85,1150.44,1136.78,1122.04
393.5000,1231.07,1218.71,1202.63,1194.73,1182.56,1165.67,1153.64,1141.89,1129.92,1116.68,1101.51
394.0000,1209.73,1198.51,1182.53,1174.94,1162.18,1146.23,1134.32,1122.29,1110.85,1097.18,1082.97
394.5000,1190.97,1180.75,1164.17,1156.66,1144.26,1128.02,1116.66,1104.91,1093.75,1080.05,1066.55
395.0000,1168.51,1158.64,1142.08,1135.45,1123.29,1106.93,1096.49,1084.12,1073.4,1059.86,1046.96
395.5000,1148.24,1138.54,1121.92,1116.02,1103.81,1087.92,1078.25,1066.27,1054.98,1042.11,1028.74
396.0000,1129.87,1120.1,1103.94,1098.42,1085.86,1070.35,1061.52,1050.1,1038.6,1026.38,1012.73
396.5000,1108.51,1098.22,1082.54,1077.35,1065,1049.48,1040.96,1029.59,1018.37,1007.48,993.778
397.0000,1092.63,1082.36,1066.78,1061.72,1049.74,1034.58,1025.6,1014.64,1003.32,992.443,979.827
397.5000,1071.42,1061.75,1046.33,1041.03,1029.19,1014.33,1005.94,995.406,983.208,973.37,961.648
398.0000,1052.3,1043.18,1026.88,1022.24,1011.13,996.425,988.158,977.336,965.889,956.049,944.613
398.5000,1034.93,1026.3,1010.01,1005.58,994.493,980.055,972.087,961.303,949.556,940.373,929.096
399.0000,1014.68,1005.96,989.759,985.507,975.009,960.574,952.948,942.692,930.994,921.803,911.238
399.5000,996.53,988.255,972.43,967.395,957.672,942.944,935.907,925.709,913.854,904.853,894.674
400.0000,980.448,971.816,956.51,951.292,941.409,927.294,920.439,910.44,898.661,889.696,879.873
400.5000,963.696,955.404,940.571,935.539,925.476,911.863,905.081,895.305,883.681,874.667,865.143
401.0000,945.931,937.739,922.685,917.975,908.623,894.948,888.748,878.863,866.734,858.267,849.299
401.5000,926.486,918.759,903.679,898.97,890.461,876.923,871.116,861.32,848.936,840.753,832.218
402.0000,908.59,901.687,887.15,882.216,874.34,859.873,855.153,844.826,832.948,824.881,816.407
402.5000,892.648,885.984,872.247,867.27,859.157,845.199,840.79,830.162,818.549,810.852,802.578
403.0000,874.51,867.749,854.208,849.36,841.458,827.998,823.512,813.324,801.872,793.994,786.293
403.5000,857.708,850.979,838.698,833.038,825.422,812.387,807.923,797.943,786.879,779.063,771.038
404.0000,842.934,835.758,824.043,818.744,811.274,798.099,794.363,784.218,772.977,765.737,757.675
404.5000,828.221,820.714,810.269,804.659,797.027,784.627,780.694,770.397,759.576,752.871,744.223
405.0000,812.381,804.821,794.938,789.036,781.852,769.876,765.607,755.158,745.436,738.657,729.701
405.5000,795.097,787.634,778.192,771.975,764.937,753.621,749.263,739.23,730.015,723.576,714.083
406.0000,780.782,773.558,764.681,758.564,751.298,739.909,736.044,726.136,717.515,710.434,701.562
406.5000,765.754,758.256,749.815,743.657,736.785,724.972,721.42,711.611,703.738,696.346,687.77
407.0000,749.436,742.521,733.303,727.652,720.787,709.559,706.522,695.938,688.635,681.743,673.062
407.5000,734.87,728.26,719.016,713.763,706.872,695.923,692.479,682.678,675.33,668.236,659.708
408.0000,721.5,715.205,706.168,701.252,694.572,683.678,679.878,670.186,663.265,656.275,647.952
408.5000,706.393,699.362,691.577,686.025,679.774,669.11,665.135,656.011,649.003,642.249,633.456
409.0000,694.695,687.57,680.139,675.086,668.536,658.443,654.032,645.136,638.628,632.278,623.247
409.5000,679.278,672.339,665.342,660.281,653.81,644.218,639.775,631.168,625.147,618.643,610.159
410.0000,666.677,659.494,653.421,648.044,642.065,632.736,628.595,619.563,613.387,607.425,598.926
410.5000,653.168,646.216,640.142,634.355,628.901,620.311,615.975,607.111,600.983,595.228,587.151
411.0000,638.375,631.929,625.729,620.401,614.823,606.819,602.386,594.174,587.867,581.911,574.037
411.5000,626.708,620.537,614.06,608.795,603.71,595.482,591.562,583.199,577.147,571.437,563.42
412.0000,613.562,607.252,600.875,596.333,591.173,583.655,579.933,571.353,565.181,560.055,551.54
412.5000,599.922,593.549,587.46,582.769,578.353,570.474,566.677,558.396,553.048,547.594,539.691
413.0000,587.7,581.411,575.59,570.87,566.54,558.715,555.389,546.936,541.451,536.284,529.041
413.5000,577.021,570.842,565.084,560.543,556.206,548.32,545.24,536.54,531.308,526.189,519.318
414.0000,563.887,557.805,552.275,547.844,543.887,536.133,532.837,524.33,519.586,514.245,507.693
414.5000,554.509,548.35,542.697,538.486,534.661,527.321,524.004,515.458,511.175,506.166,498.806
415.0000,542.026,536,530.097,526.886,522.656,515.493,512.269,503.899,499.941,494.755,487.298
415.5000,531.612,525.971,520.162,516.797,512.815,505.591,502.566,494.71,490.591,485.45,478.161
416.0000,520.508,514.838,509.693,505.843,502.568,494.993,491.706,484.406,481.167,475.459,468.206
416.5000,508.514,503.335,498.456,494.516,491.128,483.603,480.96,473.28,470.251,464.824,457.7
