XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
417.0000,679.132,658.774,647.63,643.871,633.473,625.996,617.38,606.623,601.081,592.041,591.299
417.5000,665.362,645.479,634.47,630.815,620.525,613.848,604.919,594.667,589.091,580.255,579.587
418.0000,650.76,631.06,620.715,616.877,606.797,600.862,591.526,581.969,575.987,568.028,567.113
418.5000,638.839,619.604,609.632,605.452,596.505,589.877,580.549,571.483,565.595,558.113,557.035
419.0000,626.263,606.86,597.057,593.182,584.595,577.803,569.011,559.795,554.231,547.273,545.854
419.5000,612.61,593.111,584.151,579.976,571.741,565.27,556.244,547.395,541.993,535.192,533.413
420.0000,599.706,581.258,572.48,568.328,560.517,553.765,545.312,536.092,531.268,524.541,522.885
420.5000,588.446,570.75,561.882,557.728,550.057,543.595,535.267,525.994,521.355,514.855,513.375
421.0000,575.496,557.653,549.843,545.295,538.083,531.491,523.333,514.617,510.045,503.634,502.234
421.5000,565.563,548.249,540.888,535.906,529.402,522.783,514.713,506.248,501.614,495.321,493.89
422.0000,552.185,535.692,528.648,524.215,517.846,511.08,503.522,494.696,490.256,484.431,483
422.5000,539.392,523.509,516.905,512.626,505.902,499.727,492.546,483.523,479.586,473.45,472.155
423.0000,530.217,514.335,508.072,504.255,497.262,491.175,484.337,475.262,471.676,465.647,464.03
423.5000,518.3,502.069,496.503,492.973,486.241,480.366,473.485,464.939,461.256,455.147,453.767
424.0000,508.242,492.269,487.231,483.806,477.035,471.558,464.516,456.217,453.153,447.137,445.266
424.5000,497.57,481.758,477.203,473.927,467.125,461.615,455.084,446.679,444.266,438.088,436.212
425.0000,485.918,470.563,466.177,462.95,456.467,451.433,445.239,436.992,433.766,428.3,426.378
425.5000,476.606,461.836,457.33,453.615,447.6,443.006,437.213,428.556,425.381,420.485,418.506
426.0000,466.56,452.186,447.277,443.835,438.014,433.473,428.11,419.469,416.385,411.846,410.093
426.5000,456.032,441.648,437.039,433.349,428.397,423.524,418.522,409.717,406.86,402.359,400.888
427.0000,447.137,433.243,428.969,425.063,420.16,415.732,410.477,402.298,399.316,394.939,393.494
427.5000,437.479,424.081,420.163,416.294,411.062,407.101,401.8,393.999,391.123,386.609,385.372
428.0000,427.176,414.248,410.52,406.765,401.792,397.589,392.53,385.042,382.373,377.642,376.847
428.5000,418.75,406.253,402.847,398.974,394.021,389.922,385.183,377.479,375.38,370.679,369.738
429.0000,409.616,397.658,394.205,390.493,385.858,381.68,376.977,369.669,367.701,362.923,362.156
429.5000,400.089,388.321,385.098,381.52,377.227,373.08,368.521,360.964,359.677,354.79,353.91
430.0000,392.41,380.957,377.091,374.049,369.955,365.749,361.577,353.953,352.81,348.159,347.245
430.5000,383.821,372.923,368.856,366.378,362.026,358.12,354.037,346.688,345.641,340.973,340.065
431.0000,374.77,363.975,360.299,357.989,353.692,349.429,345.77,338.534,337.646,333.074,332.286
431.5000,367.369,356.559,353.062,351.239,346.953,342.679,339.15,331.936,331.02,326.779,326.047
432.0000,359.656,349.061,345.596,343.599,339.515,335.078,332.205,325.108,324.107,319.91,319.409
432.5000,351.103,340.642,337.735,335.357,331.59,326.963,324.438,317.46,316.445,312.631,312.037
433.0000,343.775,333.983,331.088,328.574,325.241,320.608,318.279,311.264,309.989,306.842,306.312
433.5000,336.076,326.834,323.886,321.374,318.472,313.906,311.528,304.67,303.445,300.319,299.984
434.0000,327.782,319.114,316.458,314.039,310.973,306.822,303.9,297.529,296.662,293.832,293.144
434.5000,321.519,312.662,310.19,307.941,304.859,301.111,297.936,291.996,290.891,288.299,287.658
435.0000,314.574,305.673,303.368,301.295,298.275,294.842,291.485,285.752,284.659,282.166,281.863
435.5000,306.859,298.298,296.236,294.27,291.156,287.908,284.818,278.758,278.17,275.514,275.614
436.0000,300.737,292.324,290.48,288.463,285.263,282.15,279.276,273.327,272.693,270.111,270.252
436.5000,294.124,285.845,284.261,282.405,278.887,276.18,272.996,267.439,266.758,264.287,264.609
437.0000,286.888,279.323,277.489,275.905,272.397,269.747,266.75,261.298,260.725,258.401,258.792
437.5000,281.131,273.643,272.018,270.48,267.049,264.539,261.493,256.189,255.64,253.27,253.914
438.0000,275.122,267.652,265.925,264.616,261.249,258.85,256.02,251.157,250.106,247.927,248.424
438.5000,268.444,261.308,259.32,258.38,255.089,253.045,249.943,245.26,244.155,242.077,242.837
439.0000,263.087,255.892,254.14,253.521,249.904,247.933,244.905,240.403,239.448,237.521,238.394
439.5000,257.178,250.336,248.679,247.886,244.423,242.525,239.514,235.108,234.311,232.623,233.623
440.0000,251.265,244.387,242.498,242.154,238.928,236.829,233.541,229.964,228.893,227.422,228.303
440.5000,246.31,239.498,237.467,237.209,234.338,232.144,229.103,225.54,224.495,223.277,223.96
441.0000,240.573,234.368,232.191,231.99,229.636,226.929,223.876,220.461,219.585,218.696,219.19
441.5000,234.826,228.694,226.505,226.343,224.243,221.521,218.633,215.443,214.449,213.553,214.149
