XYDATA,BFII_lipid-000_12-11-25-1,BFII_lipid-005_12-11-25-1,BFII_lipid-010_12-11-25-1,BFII_lipid-015_12-11-25-1,BFII_lipid-020_12-11-25-1,BFII_lipid-025_12-11-25-1,BFII_lipid-030_12-11-25-1,BFII_lipid-035_12-11-25-1,BFII_lipid-040_12-11-25-1,BFII_lipid-045_12-11-25-1,BFII_lipid-050_12-11-25-1
419.0000,489.92,487.756,481.008,473.109,459.712,447.756,434.217,424.537,417.131,410.716,399.928
419.5000,477.961,475.951,469.883,461.981,449.132,437.321,423.784,414.76,407.268,401.268,391.191
420.0000,467.798,465.638,460.155,452.013,439.353,427.901,414.745,405.924,398.653,392.988,382.755
420.5000,458.744,456.529,451.019,443.017,430.624,419.508,406.622,398.156,390.937,385.388,375.333
421.0000,447.917,446.014,440.096,432.838,420.716,409.454,397.495,388.723,381.796,376.057,366.749
421.5000,440.054,438.013,432.469,425.252,413.292,402.414,390.572,382.05,375.114,369.671,360.523
422.0000,429.671,427.318,422.657,415.791,403.287,392.709,381.601,373.114,366.358,360.781,352.459
422.5000,419.439,417.01,412.243,405.988,393.732,383.666,372.837,364.054,357.908,352.76,344.447
423.0000,412.244,409.751,404.847,398.87,386.867,376.825,365.928,357.516,351.725,346.711,338.441
423.5000,402.337,400.414,395.256,389.663,378.231,368.025,357.49,349.121,343.491,338.516,330.368
424.0000,394.23,392.467,387.489,381.618,370.794,361.184,350.662,342.392,336.968,331.834,323.908
424.5000,385.962,384.213,378.86,373.272,363.008,353.109,343.402,335.194,329.563,324.939,316.988
425.0000,376.92,375.018,369.818,364.613,354.432,344.899,335.16,327.3,321.452,317.475,309.595
425.5000,369.536,367.618,362.585,357.147,347.397,337.932,328.564,320.849,315.204,311.156,303.382
426.0000,361.438,359.629,354.87,349.119,339.835,330.285,321.554,313.796,308.239,304.399,297.011
426.5000,352.982,350.732,346.076,340.828,332.136,322.514,313.902,306.17,300.498,297.298,289.925
427.0000,345.819,343.908,339.183,333.909,325.637,316.148,307.583,300.067,294.556,291.437,284.171
427.5000,338.005,336.12,331.865,326.323,318.299,309.382,300.937,293.629,287.877,284.825,278.059
428.0000,329.806,327.733,324.14,318.373,310.909,301.826,294.25,286.953,281.478,277.915,271.57
428.5000,323.18,321.117,317.723,311.99,305.028,295.945,288.593,281.323,275.801,272.286,266.355
429.0000,315.923,314.007,310.755,305.279,298.313,289.525,282.338,275.259,269.908,266.268,260.97
429.5000,308.069,306.452,303.65,297.812,291.268,282.7,275.381,268.651,263.565,259.818,254.826
430.0000,302.027,300.292,297.213,291.977,285.336,276.98,269.964,263.311,258.297,254.565,249.579
430.5000,295.18,293.866,290.582,285.567,278.775,271.143,264.127,257.445,252.612,248.81,244.07
431.0000,287.778,286.63,283.024,278.895,272.194,264.552,257.511,251.285,246.222,242.682,238.306
431.5000,281.884,280.745,277.218,273.396,266.758,259.202,252.496,246.217,241.208,237.9,233.527
432.0000,275.576,274.511,271.063,267.324,260.69,253.841,246.91,240.767,236.123,232.517,228.357
432.5000,269.11,267.693,264.349,260.509,254.307,247.634,241.211,234.977,230.334,227.115,222.974
433.0000,263.483,262.428,259.241,254.944,249.064,243.09,236.302,230.406,225.602,222.511,218.543
433.5000,257.455,256.778,253.518,249.343,243.337,237.805,230.977,225.367,220.62,217.713,213.941
434.0000,251.068,250.901,247.185,243.248,237.508,231.873,225.546,219.922,215.367,212.326,208.6
434.5000,246.224,245.863,241.957,238.085,232.541,227.234,221.238,215.485,210.928,207.982,204.633
435.0000,240.568,240.52,236.666,232.751,227.533,222.116,216.395,210.637,206.026,203.247,200.131
435.5000,234.759,234.58,231.079,227.08,221.992,216.76,211.171,205.503,201.354,198.24,195.29
436.0000,229.912,229.619,226.333,222.637,217.607,212.413,207.058,201.365,197.244,194.562,191.303
436.5000,224.79,224.24,221.283,217.392,212.766,207.857,202.699,196.872,192.833,190.334,187.054
437.0000,219.38,218.863,216.016,212.2,207.516,202.749,198.092,192.076,188.386,186.032,182.431
437.5000,214.75,214.321,211.471,207.872,203.324,198.755,194.12,188.177,184.611,182.27,178.696
438.0000,209.898,209.334,206.725,203.038,198.728,194.362,189.934,183.946,180.408,178.115,174.765
438.5000,204.723,204.014,201.762,197.829,193.853,189.74,185.473,179.744,176.144,173.942,170.577
439.0000,200.451,199.82,197.604,193.885,189.841,186.01,181.597,176.192,172.471,170.301,167.076
439.5000,195.939,195.244,193.162,189.382,185.771,181.845,177.558,172.354,168.429,166.637,163.517
440.0000,191.34,190.312,188.485,184.761,181.43,177.355,173.355,168.245,164.401,162.38,159.543
440.5000,187.36,186.285,184.637,180.791,177.621,173.669,169.933,165.023,161.144,159.248,156.323
441.0000,183.165,181.9,180.206,176.707,173.624,169.735,166.309,161.447,157.464,155.909,153.004
441.5000,178.509,177.448,175.687,172.548,169.292,165.577,162.348,157.237,153.64,152.375,149.598
442.0000,174.671,173.598,172.142,169.032,165.651,162.256,158.983,154.07,150.62,149.243,146.677
442.5000,170.548,169.652,168.316,165.08,161.927,158.424,155.586,150.445,147.53,145.756,143.192
443.0000,166.258,165.373,164.174,161.072,158.06,154.51,151.735,146.622,144.199,142.27,139.775
443.5000,162.787,161.899,160.813,157.795,154.685,151.542,148.513,143.89,141.411,139.404,137.13
444.0000,158.801,157.896,156.84,154.055,151.199,148.188,145.118,140.695,138.256,136.199,134.117
444.5000,154.962,154.132,153.197,150.235,147.598,144.858,141.721,137.527,135.041,133.138,131.216
445.0000,151.294,150.434,149.347,146.604,144.064,141.252,138.174,134.027,131.911,130.295,128.278
445.5000,148.133,147.319,146.077,143.468,141.27,138.416,135.234,131.447,129.238,127.756,125.563
446.0000,144.73,143.727,142.693,140.123,137.987,135.193,132.209,128.45,126.595,124.981,122.768
446.5000,140.943,140.309,138.972,136.668,134.549,131.874,128.898,125.302,123.509,122,119.757
447.0000,138.004,137.389,136.057,133.967,131.721,129.372,126.291,122.595,121.026,119.505,117.395
447.5000,134.719,133.965,132.862,130.935,128.682,126.464,123.41,119.878,118.388,117.021,114.858
448.0000,131.291,130.59,129.706,127.681,125.594,123.104,120.614,116.771,115.848,114.353,112.07
448.5000,128.433,128.041,127.153,125.071,122.899,120.687,118.261,114.387,113.446,112.209,109.763
449.0000,125.492,125.012,124.367,122.17,120.158,117.932,115.576,111.918,110.858,109.807,107.386
449.5000,122.389,121.802,121.046,119.007,117.203,114.784,112.885,109.162,108.165,107.295,104.948
450.0000,119.668,119.089,118.537,116.551,114.754,112.344,110.552,106.902,106.079,105.333,102.926
