XYDATA,BFII_lipid-000_12-15-25-1,BFII_lipid-004_12-15-25-1,BFII_lipid-008_12-15-25-1,BFII_lipid-012_12-15-25-1,BFII_lipid-016_12-15-25-1,BFII_lipid-020_12-15-25-1,BFII_lipid-024_12-15-25-1,BFII_lipid-028_12-15-25-1,BFII_lipid-032_12-15-25-1,BFII_lipid-036_12-15-25-1,BFII_lipid-040_12-15-25-1
414.0000,559.999,533.106,518.283,454.264,470.054,459.65,451.525,441.281,432.464,421.468,407.306
414.5000,550.884,524.062,509.734,446.434,461.957,452.038,444.068,433.757,425.124,414.658,400.617
415.0000,538.389,512.237,498.536,436.3,451.684,441.98,433.686,423.947,415.326,405.293,391.379
415.5000,528.268,502.549,489.018,427.793,443.144,433.476,425.754,416.141,407.372,397.937,384.1
416.0000,517.24,491.973,478.818,418.556,434.079,424.332,416.528,407.419,398.711,390.039,375.983
416.5000,505.166,480.48,468.07,408.761,424.651,414.755,407.225,398.298,389.559,381.664,367.532
417.0000,495.339,471.473,459.056,400.909,416.551,407.054,399.625,390.548,382.355,374.451,360.583
417.5000,484.594,461.522,449.506,392.536,408.312,399.089,390.832,382.319,374.308,366.611,353.178
418.0000,473.468,450.798,438.846,383.117,399.233,389.946,381.81,373.515,365.897,357.969,345.221
418.5000,464.25,441.916,430.624,375.419,391.88,382.335,374.624,366.379,358.797,351.326,338.733
419.0000,454.396,432.562,421.36,367.177,383.545,373.988,366.804,358.351,350.946,343.96,331.409
419.5000,443.846,422.296,411.802,358.696,374.6,365.295,358.674,350.155,342.815,336.191,323.469
420.0000,434.252,413.001,403.099,350.831,366.994,357.642,350.976,343.019,335.515,329.123,316.519
420.5000,425.609,404.914,394.971,344.1,360.239,350.695,344.064,336.553,328.894,323.087,310.604
421.0000,415.535,395.283,385.182,336.356,352.035,342.59,336.614,328.848,321.065,315.765,303.243
421.5000,408.253,388.42,378.561,330.791,346.167,336.4,330.724,323.225,315.553,310.17,298.017
422.0000,398.153,379.052,369.635,322.925,338.01,328.855,323.135,315.69,308.138,302.949,291.245
422.5000,388.709,370.652,361.078,315.382,330.31,321.158,315.573,308.398,300.791,295.746,284.496
423.0000,381.774,363.876,354.642,309.733,324.544,315.365,310.194,303.131,295.684,290.692,279.367
423.5000,373,355.377,346.453,302.386,316.797,307.924,302.722,296.082,288.905,283.596,272.815
424.0000,365.423,348.466,339.567,296.326,310.593,301.816,296.78,289.922,283.365,278.196,267.705
424.5000,357.444,340.695,332.015,289.709,303.955,295.379,290.408,283.608,277.433,272.201,262.105
425.0000,348.925,332.525,324.418,282.822,296.85,288.705,283.654,276.714,270.704,265.612,255.921
425.5000,342.318,325.764,318.17,277.196,290.969,283.142,277.951,271.421,265.435,260.287,251.06
426.0000,334.855,318.559,311.303,271.139,284.791,277.23,271.747,265.331,259.903,254.844,245.726
426.5000,326.895,310.504,304.191,264.661,278.213,270.993,265.241,259.145,253.868,248.968,239.794
427.0000,320.146,304.041,298.212,259.269,272.712,265.374,260.074,254.152,248.805,244.289,235.32
427.5000,313.21,297.223,291.526,253.658,266.934,259.479,254.394,248.498,242.949,239.006,230.212
428.0000,305.762,290.112,284.458,247.877,260.562,253.216,248.259,242.719,237.1,233.273,224.689
428.5000,299.839,284.201,278.919,242.957,255.302,248.202,243.25,237.889,232.516,228.719,220.038
429.0000,293.402,277.98,272.99,237.449,249.761,242.944,237.818,232.367,227.485,223.885,215.436
429.5000,286.367,271.355,266.551,231.663,243.589,236.789,231.913,226.726,221.915,218.859,210.581
430.0000,280.511,266.199,261.085,227.039,238.83,231.949,227.136,222.212,217.356,214.509,206.432
430.5000,274.31,260.566,255.319,222.053,233.617,226.747,222.464,217.219,212.711,209.905,201.882
431.0000,267.485,254.227,249.096,216.648,227.915,221.693,216.873,212.014,207.672,204.968,196.973
431.5000,262.052,249.01,243.886,211.999,223.471,217.142,212.298,207.856,203.596,201.154,193.118
432.0000,256.163,243.259,238.219,207.23,218.508,212.363,207.437,203.32,199.207,196.595,188.76
432.5000,249.906,237.268,232.071,202.105,213.213,207.204,202.46,198.463,194.494,192.08,184.551
433.0000,244.575,232.32,227.133,198.022,208.864,203.099,198.475,194.442,190.545,188.127,180.927
433.5000,238.827,226.879,221.982,193.728,204.091,198.703,194.171,190.303,186.41,183.996,176.775
434.0000,232.992,221.305,216.601,189.29,199.018,193.88,189.412,185.598,181.965,179.443,172.677
434.5000,228.262,216.994,212.074,185.582,195.383,189.969,185.41,182.003,178.382,175.78,169.434
435.0000,223.04,212.126,207.16,181.543,190.943,185.564,181.476,177.973,174.445,171.985,165.796
435.5000,217.51,206.943,202.037,177.031,186.25,181.089,177.046,173.901,170.502,167.99,161.949
436.0000,212.978,202.735,197.861,173.438,182.393,177.47,173.315,170.421,167.147,164.536,158.705
436.5000,208.198,197.947,193.448,169.882,178.387,173.603,169.476,166.779,163.574,160.982,155.267
437.0000,203.136,193.234,188.625,165.859,174.112,169.444,165.072,162.527,159.753,157.191,151.417
437.5000,199.088,189.344,184.873,162.571,170.477,166.221,161.765,159.402,156.555,154.124,148.607
438.0000,194.667,184.845,181.09,158.863,166.558,162.551,158.118,155.791,153.04,150.787,145.481
438.5000,189.721,180.351,176.871,154.993,162.273,158.585,154.061,151.941,149.34,147.276,142.416
439.0000,185.627,176.504,173.184,151.778,158.693,155.416,150.985,148.833,146.188,144.32,139.632
439.5000,181.368,172.49,169.333,148.342,155.09,151.96,147.56,145.592,143.105,141.295,136.476
440.0000,176.907,168.046,165.078,144.595,151.323,148.21,144.07,142.09,139.739,137.956,133.205
440.5000,173.287,164.579,161.632,141.777,148.314,145.157,141.07,139.268,136.995,135.338,130.514
441.0000,169.105,160.896,158.025,138.713,145.167,141.824,138,136.328,134.087,132.567,127.59
441.5000,164.871,156.947,154.326,135.24,141.562,138.387,134.496,133.221,130.881,129.504,124.536
442.0000,161.43,153.689,150.982,132.573,138.776,135.565,131.78,130.602,128.267,127.053,121.933
442.5000,157.725,150.068,147.514,129.653,135.748,132.388,129.018,127.793,125.579,124.305,119.346
443.0000,153.629,146.607,143.899,126.508,132.442,129.204,125.952,124.614,122.6,121.275,116.617
443.5000,150.566,143.661,140.904,124.053,129.608,126.537,123.496,122.133,120.153,118.946,114.316
444.0000,147.14,140.288,137.58,121.168,126.468,123.567,120.782,119.223,117.32,116.233,111.741
444.5000,143.795,137.086,134.332,118.403,123.504,120.666,118.047,116.66,114.722,113.58,109.352
445.0000,139.981,133.62,131.055,115.37,120.523,117.492,115.223,113.996,112.144,110.933,106.636
445.5000,136.832,130.809,128.202,112.869,118.291,115.26,112.834,111.806,109.911,108.975,104.574
446.0000,133.681,127.585,125.306,110.318,115.77,112.744,110.233,109.523,107.527,106.579,102.505
446.5000,130.366,124.4,122.056,107.714,112.97,109.936,107.725,106.931,105.049,104.031,100.099
447.0000,127.68,121.7,119.608,105.652,110.695,107.672,105.68,104.648,102.974,101.835,98.1741
447.5000,124.743,118.709,116.908,103.39,108.081,105.378,103.399,102.342,100.793,99.5663,96.0582
448.0000,121.539,115.449,114.052,100.726,105.203,102.908,100.934,99.9304,98.4154,97.0884,94.0141
448.5000,119.001,113.039,111.652,98.7215,103.092,100.72,99.0897,97.9356,96.376,95.0628,92.2358
449.0000,116.28,110.327,109.156,96.4857,100.786,98.5732,96.8406,95.8767,94.3712,93.0357,90.2581
449.5000,113.396,107.631,106.408,94.296,98.4642,96.107,94.4815,93.6258,92.1414,90.9155,88.0613
450.0000,111.102,105.325,104.25,92.4177,96.4844,94.14,92.6104,91.7031,90.365,89.1069,86.2176
