XYDATA,TRP_lipid-000_12-15-25-1,TRP_lipid-004_12-15-25-1,TRP_lipid-008_12-15-25-1,TRP_lipid-012_12-15-25-1,TRP_lipid-016_12-15-25-1,TRP_lipid-020_12-15-25-1,TRP_lipid-024_12-15-25-1,TRP_lipid-028_12-15-25-1,TRP_lipid-032_12-15-25-1,TRP_lipid-036_12-15-25-1,TRP_lipid-040_12-15-25-1
362.0000,3046.82,2905.11,2781.86,2580.39,2643.78,2634.44,2617.3,2589.26,2549.33,2514.78,2492.48
362.5000,3039.69,2897.69,2774.64,2573.91,2637.69,2628.19,2611.17,2583.5,2543.32,2508.6,2486.52
363.0000,3030.81,2889.72,2767.04,2566.15,2630.16,2621.11,2602.98,2575.71,2535.46,2501.16,2479.35
363.5000,3022.33,2881.67,2759.58,2558.98,2623.21,2613.93,2595.88,2568.83,2528.87,2494.62,2472.16
364.0000,3012.17,2871.36,2749.98,2551.14,2614.41,2605.25,2587.09,2560.95,2520.18,2486.26,2464.32
364.5000,3002.17,2861.73,2740.17,2542.15,2606.47,2596.45,2578.99,2552.8,2511.63,2477.77,2456.24
365.0000,2989.82,2849.78,2728.99,2531.21,2596.05,2585.78,2568.45,2541.9,2501.25,2467.7,2445.73
365.5000,2977.39,2838.59,2717.62,2520.25,2585.99,2574.96,2557.91,2531.38,2490.44,2457.27,2435.29
366.0000,2966.06,2827.78,2706.94,2510.36,2576.11,2564.43,2548.03,2521.87,2480.16,2447.85,2426.5
366.5000,2952.23,2815.47,2694.84,2498.54,2564.63,2552.44,2536.42,2510.37,2469.11,2436.59,2415.58
367.0000,2939.56,2803.68,2683.68,2488.03,2554.33,2541.21,2524.91,2499.19,2458.41,2426.12,2405.76
367.5000,2924.54,2788.53,2668.54,2474.18,2540.59,2527.97,2511.39,2485.12,2445.11,2412.37,2392.87
368.0000,2908.76,2773.42,2654.58,2460.81,2526.31,2514.47,2498.02,2472.03,2432.48,2399.17,2380.35
368.5000,2893.33,2759.03,2641.01,2448.32,2513.86,2501.28,2485.4,2458.56,2420.29,2387.13,2368.26
369.0000,2876.71,2742.27,2625.72,2434.7,2499.62,2486.62,2471.27,2443.51,2406.25,2373.34,2354.48
