BFII_lipid
""
WAVELENGTH	FLUORESCENCE
300.0	150.1226043701172
300.5	158.2028350830078
301.0	167.54147338867188
301.5	176.2806396484375
302.0	188.84829711914062
302.5	203.47169494628906
303.0	217.25526428222656
303.5	232.9266357421875
304.0	248.1905059814453
304.5	265.3242492675781
305.0	284.59820556640625
305.5	299.547607421875
306.0	320.35791015625
306.5	336.63092041015625
307.0	358.90277099609375
307.5	376.2155456542969
308.0	400.0721435546875
308.5	422.6893005371094
309.0	443.68353271484375
309.5	467.3422546386719
310.0	489.1635437011719
310.5	511.3698425292969
311.0	536.3333129882812
311.5	559.634033203125
312.0	585.7850952148438
312.5	610.2472534179688
313.0	637.6130981445312
313.5	663.2518310546875
314.0	691.9636840820312
314.5	722.6903686523438
315.0	746.4009399414062
315.5	778.0487670898438
316.0	802.5144653320312
316.5	834.3447265625
317.0	864.7234497070312
317.5	892.5391235351562
318.0	920.0512084960938
318.5	950.8570556640625
319.0	978.965576171875
319.5	1010.3101806640625
320.0	1038.6356201171875
320.5	1070.686767578125
321.0	1105.6551513671875
321.5	1131.831298828125
322.0	1166.857421875
322.5	1193.04541015625
323.0	1228.3829345703125
323.5	1260.8756103515625
324.0	1290.9117431640625
324.5	1320.3406982421875
325.0	1352.5899658203125
325.5	1382.162109375
326.0	1414.270263671875
326.5	1442.9560546875
327.0	1474.4813232421875
327.5	1509.4190673828125
328.0	1535.3685302734375
328.5	1569.7442626953125
329.0	1595.2374267578125
329.5	1628.5235595703125
330.0	1656.0523681640625
330.5	1685.56591796875
331.0	1711.7093505859375
331.5	1739.47802734375
332.0	1764.3026123046875
332.5	1792.5396728515625
333.0	1822.1009521484375
333.5	1843.956298828125
334.0	1872.4942626953125
334.5	1896.081787109375
335.0	1921.2120361328125
335.5	1943.287841796875
336.0	1967.5814208984375
336.5	1988.8221435546875
337.0	2011.139892578125
337.5	2034.479736328125
338.0	2051.463134765625
338.5	2073.440673828125
339.0	2090.923828125
339.5	2110.89794921875
340.0	2127.051513671875
340.5	2144.70263671875
341.0	2159.478515625
341.5	2174.9326171875
342.0	2190.847412109375
342.5	2202.69140625
343.0	2217.628662109375
343.5	2229.332275390625
344.0	2242.089111328125
344.5	2252.589111328125
345.0	2263.21630859375
345.5	2272.184326171875
346.0	2281.0576171875
346.5	2290.316650390625
347.0	2297.322998046875
347.5	2304.11669921875
348.0	2309.415283203125
348.5	2314.63037109375
349.0	2320.39892578125
349.5	2325.9765625
350.0	2329.586669921875
350.5	2331.405029296875
351.0	2333.336669921875
351.5	2335.131103515625
352.0	2336.783935546875
352.5	2336.754638671875
353.0	2336.359619140625
353.5	2334.937255859375
354.0	2332.719970703125
354.5	2330.504150390625
355.0	2328.61865234375
355.5	2325.390625
356.0	2321.795654296875
356.5	2317.818603515625
357.0	2313.341064453125
357.5	2307.522705078125
358.0	2301.600341796875
358.5	2295.347412109375
