XYDATA,BFII_lipid-000_12-11-25-1,BFII_lipid-005_12-11-25-1,BFII_lipid-010_12-11-25-1,BFII_lipid-015_12-11-25-1,BFII_lipid-020_12-11-25-1,BFII_lipid-025_12-11-25-1,BFII_lipid-030_12-11-25-1,BFII_lipid-035_12-11-25-1,BFII_lipid-040_12-11-25-1,BFII_lipid-045_12-11-25-1,BFII_lipid-050_12-11-25-1
353.5000,2622.58,2644.87,2629.63,2598.74,2562.28,2504.81,2477.04,2441.32,2406.63,2357.07,2321.62
354.0000,2625.93,2647.65,2631.34,2600.53,2563.16,2505.5,2476.87,2441.84,2405.95,2355.98,2320.5
354.5000,2628.14,2649.41,2632.57,2601.64,2563.54,2505.82,2476.52,2440.55,2404.58,2354.45,2319.28
355.0000,2629.45,2649.72,2632.8,2602.24,2563.42,2505.25,2475.19,2439.1,2402.86,2352.91,2317.23
355.5000,2629.27,2650.3,2632.75,2601.91,2562.84,2504.03,2473.51,2436.79,2401.02,2351.33,2314.23
356.0000,2629.5,2649.19,2631.66,2600.76,2560.69,2502.23,2471.85,2434.95,2397.47,2348.5,2310.46
356.5000,2629.2,2647.39,2629.81,2599.53,2558.07,2500.36,2468.36,2433.54,2393.53,2344.94,2306.38
357.0000,2628.13,2645.62,2627.77,2597.81,2554.82,2497.1,2465.25,2429.22,2389.43,2340.92,2301.54
357.5000,2625.96,2643.75,2625.04,2595.35,2551.09,2493.93,2461.93,2425.12,2384.87,2336.44,2296.49
358.0000,2623.99,2640.73,2621.62,2591.99,2546.83,2490.19,2457.14,2419.56,2379.19,2331.31,2290.42
358.5000,2620.99,2637.36,2617.34,2587.59,2541.76,2484.33,2451.27,2413.61,2372.52,2324.88,2283.7
359.0000,2617.35,2633.84,2613.17,2583.26,2536.92,2478.75,2445.47,2408.6,2366.79,2319.2,2277.38
359.5000,2612.78,2628.73,2608.81,2577.83,2530.29,2473.52,2437.8,2401.32,2359.94,2312.47,2270.5
360.0000,2607.71,2623.02,2604.09,2572.34,2525.29,2466.73,2431.46,2394.54,2353.9,2305.84,2263.89
360.5000,2601.67,2617.02,2597.29,2565.46,2518.26,2459.34,2423.9,2387.34,2345.69,2297.86,2255.42
361.0000,2595.8,2610.46,2591.25,2559.34,2511.68,2452.64,2416.47,2380.01,2337.62,2290.97,2247.64
361.5000,2588.02,2602.15,2583.39,2551.22,2503.32,2444.23,2407.72,2370.73,2328.38,2281.83,2237.82
362.0000,2580.53,2593.59,2574.89,2543.59,2494.74,2435.97,2399.08,2360.76,2318.89,2272.63,2228.41
362.5000,2573.06,2585.85,2566.71,2536.02,2486.79,2427.15,2390.84,2351.67,2310.38,2264.16,2218.89
363.0000,2564.25,2576.47,2556.62,2526.34,2476.72,2417.19,2381.04,2342.38,2300.11,2254.13,2208.47
363.5000,2555.91,2567.71,2547.05,2517.27,2466.76,2407.29,2372.1,2332.94,2290.9,2244.72,2198.81
364.0000,2545.66,2556.93,2536.1,2506.49,2455.46,2396.5,2361.23,2321.33,2280.03,2233.07,2187.64
364.5000,2535.52,2547.09,2525.41,2497.03,2445.66,2386.34,2350.8,2310.37,2269.49,2222.19,2177.74
365.0000,2523.15,2533.74,2512.68,2483.94,2431.88,2373.04,2338.08,2296.9,2256.64,2209.47,2164.58
365.5000,2511.45,2521.05,2500.98,2471.22,2419.51,2360.11,2325.96,2283.59,2243.96,2196.8,2152.95
366.0000,2500.82,2509.44,2489,2459.09,2407.99,2348.64,2314.3,2271.05,2232.58,2184.38,2140.98
366.5000,2487.76,2495.43,2475.11,2445.51,2394.71,2334.13,2300.17,2257.37,2219.51,2171.55,2128.1
367.0000,2475.35,2482.81,2462.3,2432.34,2381.72,2320.61,2286.78,2244.65,2206.83,2158.81,2115.66
367.5000,2459.91,2466.7,2446.49,2415.27,2364.99,2304.72,2270.78,2228.1,2190.74,2143.16,2099.79
368.0000,2444.46,2451.9,2431.29,2400.13,2349.65,2289.73,2255.67,2213.1,2175.58,2129.03,2084.61
368.5000,2430.16,2438.29,2417.29,2386,2335.49,2275.87,2241.21,2198.7,2161.49,2115.1,2070.91
369.0000,2414.05,2422.38,2400.73,2369.61,2319.14,2259.49,2225.63,2183.13,2146.28,2099.88,2054.85
369.5000,2398.97,2407.13,2384.37,2354.85,2304.23,2245.24,2211.43,2168.35,2131.14,2085.1,2040.12
370.0000,2381.77,2390.06,2367.35,2337.57,2286.89,2228.72,2194.38,2151.32,2114.02,2069.39,2024.53
370.5000,2366.29,2373.75,2351.4,2320.63,2271.2,2212.94,2178.13,2135.49,2098.66,2054.05,2009.54
371.0000,2346.03,2353.2,2331.87,2301.38,2251.49,2193.06,2157.82,2115.39,2080.1,2035.27,1991.63
371.5000,2327.73,2334.03,2312.36,2282.69,2233.36,2173.86,2139.94,2096.67,2062.23,2017.49,1974.38
372.0000,2310.46,2317.02,2295.52,2265.5,2216.43,2157.51,2123.42,2079.39,2045.63,2000.92,1958.75
372.5000,2291.02,2296.74,2276.42,2246,2196.97,2138.83,2104.66,2060.76,2026.74,1981.69,1940.42
373.0000,2273.02,2279.07,2258.8,2228.12,2178.97,2120.66,2087.69,2043.92,2009.25,1964.45,1923.51
373.5000,2251.66,2256.37,2237.45,2206.02,2156.93,2099.04,2066.19,2023.27,1988.09,1944.02,1903.41
374.0000,2230.53,2236.03,2217.32,2185.22,2136.53,2078.55,2045.78,2002.88,1968.47,1924.64,1884.56
374.5000,2211.47,2217.18,2198.65,2165.66,2117.54,2059.43,2027.33,1984.38,1951.24,1906.76,1866.55
375.0000,2189.89,2195.73,2176.95,2143.96,2096.6,2038.71,2006.41,1964.21,1931.7,1887.05,1846.98
375.5000,2169.63,2175.95,2156.83,2123.93,2077.64,2019.51,1987.47,1945.78,1913.75,1868.8,1829.04
376.0000,2144.6,2151.02,2132.5,2099.8,2053.67,1996.55,1964.28,1923.43,1891.01,1846.65,1807.84
376.5000,2121.67,2128.7,2109.62,2076.86,2031.68,1975.02,1943.06,1902,1870.76,1826.08,1788.11
377.0000,2101.45,2107.78,2088.6,2056.08,2011.76,1954.97,1924.28,1882.64,1852.48,1807.22,1769.55
377.5000,2078.41,2085.23,2064.69,2033.55,1989.45,1933.11,1903.63,1861.57,1831.28,1786.06,1748.79
378.0000,2057.22,2064.3,2043.31,2012.85,1969.44,1913.33,1883.48,1842.48,1811.27,1767.03,1729.76
378.5000,2032.1,2038.19,2017.66,1987.7,1944.45,1889.08,1859.41,1818.51,1788.12,1744.16,1707.07
379.0000,2007.8,2014.81,1994.44,1964.49,1921.24,1866.22,1837.24,1796.48,1766.27,1722.36,1686.57
379.5000,1986.35,1993.85,1972.31,1942.87,1900.27,1845.78,1817.63,1776.91,1746.7,1702.77,1667.5
380.0000,1962.53,1970.43,1949.46,1918.34,1876.84,1822.2,1794.36,1755.19,1724.91,1681.46,1646.49
