TRP_nolipid
""
WAVELENGTH	FLUORESCENCE
300.0	110.3051528930664
300.5	117.52722930908203
301.0	125.9885482788086
301.5	133.8599395751953
302.0	145.08836364746094
302.5	157.66293334960938
303.0	170.134521484375
303.5	184.28892517089844
304.0	198.06190490722656
304.5	213.66038513183594
305.0	231.79737854003906
305.5	245.95330810546875
306.0	265.3719177246094
306.5	280.77093505859375
307.0	301.7366638183594
307.5	318.0177917480469
308.0	341.225830078125
308.5	363.4340515136719
309.0	384.01019287109375
309.5	407.29443359375
310.0	429.3985595703125
310.5	452.28936767578125
311.0	478.0886535644531
311.5	502.4737548828125
312.0	530.3987426757812
312.5	555.9434204101562
313.0	584.8521118164062
313.5	611.9231567382812
314.0	641.947509765625
314.5	675.9420166015625
315.0	702.042236328125
315.5	737.3997192382812
316.0	764.0662841796875
316.5	800.2350463867188
317.0	834.1904296875
317.5	865.1339111328125
318.0	897.097412109375
318.5	932.4812622070312
319.0	965.0634765625
319.5	1001.1907348632812
320.0	1034.8419189453125
320.5	1072.052978515625
321.0	1113.23388671875
321.5	1144.0008544921875
322.0	1185.7584228515625
322.5	1217.4251708984375
323.0	1259.922119140625
323.5	1299.0787353515625
324.0	1335.45751953125
324.5	1371.5740966796875
325.0	1412.2930908203125
325.5	1449.2506103515625
326.0	1489.7279052734375
326.5	1526.2161865234375
327.0	1567.0992431640625
327.5	1611.4365234375
328.0	1644.6990966796875
328.5	1688.8155517578125
329.0	1722.41796875
329.5	1766.722900390625
330.0	1802.398193359375
330.5	1841.63232421875
331.0	1877.1123046875
331.5	1915.8179931640625
332.0	1951.26220703125
332.5	1989.068115234375
333.0	2029.9725341796875
333.5	2060.00927734375
334.0	2099.683837890625
334.5	2132.3505859375
335.0	2167.53125
335.5	2199.898681640625
336.0	2234.01806640625
336.5	2264.776611328125
337.0	2298.086669921875
337.5	2332.91748046875
338.0	2358.716552734375
338.5	2392.006103515625
339.0	2418.9697265625
339.5	2448.142578125
340.0	2473.58837890625
340.5	2501.89990234375
341.0	2526.198974609375
341.5	2552.6787109375
342.0	2580.68408203125
342.5	2600.724853515625
343.0	2626.47021484375
343.5	2647.54248046875
344.0	2669.34912109375
344.5	2687.9091796875
345.0	2707.499267578125
345.5	2724.971923828125
346.0	2743.107421875
346.5	2762.2529296875
347.0	2776.56005859375
347.5	2791.255126953125
348.0	2804.512451171875
348.5	2818.36669921875
349.0	2830.1826171875
349.5	2842.33447265625
350.0	2853.28369140625
350.5	2861.8544921875
351.0	2870.989501953125
351.5	2878.7822265625
352.0	2886.7392578125
352.5	2892.93359375
353.0	2898.984619140625
353.5	2903.5712890625
354.0	2908.8076171875
354.5	2912.572265625
355.0	2915.266357421875
355.5	2917.307861328125
356.0	2918.665771484375
356.5	2920.218017578125
357.0	2920.482177734375
357.5	2920.673583984375
358.0	2919.591796875
358.5	2916.97607421875
359.0	2914.194091796875
359.5	2909.81982421875
360.0	2905.292724609375
360.5	2900.1767578125
361.0	2895.225341796875
361.5	2887.656005859375
362.0	2880.5185546875
362.5	2874.09814453125
363.0	2866.21875
363.5	2858.43701171875
364.0	2848.920654296875
364.5	2839.6142578125
365.0	2827.80224609375
365.5	2816.716552734375
366.0	2805.6201171875
366.5	2793.319091796875
367.0	2781.421875
367.5	2766.000244140625
368.0	2752.056640625
368.5	2738.72607421875
369.0	2722.250732421875
369.5	2707.144775390625
370.0	2690.078857421875
370.5	2674.48486328125
371.0	2654.107421875
371.5	2635.116943359375
372.0	2617.27880859375
372.5	2596.82958984375
373.0	2578.4951171875
373.5	2555.33251953125
374.0	2533.673095703125
374.5	2513.540771484375
375.0	2491.030517578125
375.5	2471.12548828125
376.0	2446.258544921875
376.5	2423.464111328125
377.0	2402.249755859375
377.5	2378.884033203125
378.0	2357.09228515625
378.5	2329.41455078125
379.0	2304.302001953125
379.5	2281.64501953125
380.0	2256.92041015625
380.5	2234.5126953125
381.0	2206.083251953125
381.5	2180.330322265625
382.0	2156.081298828125
382.5	2130.19873046875
383.0	2106.59619140625
383.5	2076.98046875
384.0	2050.654541015625
384.5	2026.205078125
385.0	1999.8385009765625
385.5	1975.9195556640625
386.0	1947.64599609375
386.5	1921.0185546875
387.0	1896.89990234375
387.5	1870.5166015625
388.0	1846.8016357421875
388.5	1817.543212890625
389.0	1791.592041015625
389.5	1767.262939453125
390.0	1739.465087890625
390.5	1718.332275390625
391.0	1690.1424560546875
391.5	1664.9798583984375
392.0	1642.1756591796875
392.5	1615.01025390625
393.0	1594.4825439453125
393.5	1566.4305419921875
394.0	1541.346923828125
394.5	1518.93896484375
395.0	1492.0772705078125
395.5	1467.8194580078125
396.0	1445.8687744140625
396.5	1420.43701171875
397.0	1401.060546875
397.5	1375.4141845703125
398.0	1351.4638671875
398.5	1330.00927734375
399.0	1305.1888427734375
399.5	1283.1051025390625
400.0	1262.80419921875
400.5	1242.625244140625
401.0	1221.075439453125
401.5	1197.4810791015625
402.0	1175.71630859375
402.5	1156.334716796875
403.0	1133.6734619140625
403.5	1112.99755859375
404.0	1094.903076171875
404.5	1076.97998046875
405.0	1057.1221923828125
405.5	1036.1458740234375
406.0	1019.000732421875
406.5	1000.0596923828125
407.0	980.10400390625
407.5	961.6436157226562
408.0	944.574462890625
408.5	925.4571533203125
409.0	910.8716430664062
409.5	891.500244140625
410.0	875.9547729492188
410.5	858.4851684570312
411.0	840.9585571289062
411.5	826.3342895507812
412.0	810.15234375
412.5	793.16650390625
413.0	777.329345703125
413.5	763.1402587890625
414.0	746.9398193359375
414.5	735.0929565429688
415.0	719.6190185546875
415.5	706.2977294921875
416.0	692.1339111328125
416.5	676.8864135742188
417.0	664.364013671875
417.5	650.9931030273438
418.0	636.8090209960938
418.5	625.2145385742188
419.0	612.8004150390625
419.5	599.47216796875
420.0	587.374267578125
420.5	576.5582885742188
421.0	563.9921264648438
421.5	554.2998657226562
422.0	541.366943359375
422.5	529.6348876953125
423.0	520.6324462890625
423.5	508.8495788574219
424.0	499.3708801269531
424.5	489.0951843261719
425.0	478.377685546875
425.5	469.3323059082031
426.0	459.10723876953125
426.5	448.7061462402344
427.0	440.174072265625
427.5	430.9546813964844
428.0	421.23785400390625
428.5	412.8262939453125
429.0	403.90374755859375
429.5	394.4495544433594
430.0	386.9631652832031
430.5	378.936767578125
431.0	370.65203857421875
431.5	363.13958740234375
432.0	354.9084167480469
432.5	346.48828125
433.0	339.99700927734375
433.5	332.68023681640625
434.0	324.6763916015625
434.5	318.420654296875
435.0	311.4826965332031
435.5	304.10906982421875
436.0	297.90386962890625
436.5	291.162109375
437.0	284.06292724609375
437.5	278.2535095214844
438.0	272.2338562011719
438.5	265.5879821777344
439.0	260.4278564453125
439.5	254.96469116210938
440.0	248.80572509765625
440.5	243.84156799316406
441.0	238.45115661621094
441.5	232.56178283691406
442.0	227.72840881347656
442.5	222.64776611328125
443.0	217.50367736816406
443.5	213.1114959716797
444.0	208.16998291015625
444.5	203.32579040527344
445.0	198.40631103515625
445.5	194.38653564453125
446.0	189.98594665527344
446.5	185.4513397216797
447.0	181.58090209960938
447.5	177.40896606445312
448.0	172.8894500732422
448.5	169.3431854248047
449.0	165.60047912597656
449.5	161.54107666015625
450.0	158.1510009765625
