BFII_lipid
""
WAVELENGTH	FLUORESCENCE
300.0	172.3515167236328
300.5	180.7938690185547
301.0	190.4007110595703
301.5	199.47865295410156
302.0	212.94325256347656
302.5	228.17764282226562
303.0	242.82449340820312
303.5	259.1916198730469
304.0	274.4793701171875
304.5	292.0202941894531
305.0	311.9580078125
305.5	327.287841796875
306.0	348.3519592285156
306.5	364.3932800292969
307.0	386.220947265625
307.5	403.0196838378906
308.0	426.0784606933594
308.5	447.797119140625
309.0	468.0238952636719
309.5	490.2913818359375
310.0	510.6036376953125
310.5	531.0219116210938
311.0	554.5822143554688
311.5	575.6174926757812
312.0	598.8580932617188
312.5	620.8778686523438
313.0	645.4443359375
313.5	667.8643798828125
314.0	692.3627319335938
314.5	719.7097778320312
315.0	740.0263671875
315.5	767.3179931640625
316.0	787.6976928710938
316.5	814.8718872070312
317.0	839.8607177734375
317.5	862.74072265625
318.0	885.59912109375
318.5	911.0091552734375
319.0	934.2227783203125
319.5	958.7144165039062
320.0	982.0475463867188
320.5	1007.5435791015625
321.0	1035.62939453125
321.5	1056.6502685546875
322.0	1084.994873046875
322.5	1105.7681884765625
323.0	1133.477294921875
323.5	1159.1307373046875
324.0	1182.0079345703125
324.5	1205.386474609375
325.0	1230.754638671875
325.5	1253.692138671875
326.0	1278.5760498046875
326.5	1301.0465087890625
327.0	1325.3060302734375
327.5	1351.89306640625
328.0	1371.9534912109375
328.5	1398.2281494140625
329.0	1417.5623779296875
329.5	1442.531982421875
330.0	1463.7158203125
330.5	1486.155029296875
331.0	1506.177978515625
331.5	1528.1956787109375
332.0	1547.3345947265625
332.5	1567.9521484375
333.0	1590.017333984375
333.5	1606.06494140625
334.0	1627.524169921875
334.5	1644.529052734375
335.0	1662.8101806640625
335.5	1678.822998046875
336.0	1696.024169921875
336.5	1710.9345703125
337.0	1727.0577392578125
337.5	1744.9149169921875
338.0	1757.287109375
338.5	1773.0634765625
339.0	1785.6351318359375
339.5	1798.8779296875
340.0	1810.379638671875
340.5	1822.3424072265625
341.0	1832.5592041015625
341.5	1842.8173828125
342.0	1853.7982177734375
