XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
379.5000,2348.16,2289.27,2253.2,2201.18,2161.37,2130.45,2098.11,2110.92,2075.06,2059.93,2036.63
380.0000,2321.53,2263.32,2227.95,2176.83,2137.88,2106.62,2075.47,2087.44,2052.14,2037.78,2014.25
380.5000,2297.08,2239.81,2204.63,2154.14,2115.89,2085.15,2054.49,2065.78,2030.35,2017.39,1993.92
381.0000,2267.76,2211.2,2177.56,2126.7,2088.9,2059.1,2028.16,2039.18,2005.4,1992.5,1969.19
381.5000,2240.04,2185.41,2151.39,2101.64,2063.64,2035.97,2004.26,2014.84,1982.58,1969.93,1946.65
382.0000,2216,2162.07,2128.01,2078.68,2040.92,2014.68,1982.25,1992.21,1960.93,1949.01,1925.5
382.5000,2188.9,2136.77,2102.1,2053.39,2016.71,1990.25,1958.12,1968.15,1936.35,1925.34,1902.6
383.0000,2164.55,2112.56,2078.86,2030.3,1994.29,1967.54,1935.68,1946.82,1914.46,1903.29,1881.83
383.5000,2134.82,2083.53,2050.1,2003.41,1966.6,1940.86,1909.85,1920.79,1889.02,1876.87,1856.48
384.0000,2107.82,2056.69,2023.51,1977.98,1942.34,1915.54,1885.41,1896.37,1864.94,1853.34,1833.43
384.5000,2082.99,2032.19,1999.36,1954.42,1919.22,1892.9,1863.04,1874.49,1843.21,1832.54,1811.65
385.0000,2055.19,2005.09,1973.33,1929.18,1893.52,1867.85,1839.58,1850.18,1818.77,1808.65,1788.02
385.5000,2029.78,1980.9,1950.09,1906.16,1870.67,1845.67,1817.31,1827.79,1797.58,1787.1,1767.04
386.0000,1999.68,1951.62,1921.49,1877.96,1843.07,1818.46,1791.23,1801.26,1770.84,1761.28,1741.51
386.5000,1972.41,1925.2,1894.82,1851.47,1817.82,1792.91,1766.51,1776.67,1747.22,1737.41,1717.56
387.0000,1947.17,1900.88,1871.14,1827.67,1795.24,1770.04,1743.75,1754.12,1725.56,1715.97,1696.03
387.5000,1920,1873.94,1844.35,1802.66,1770.57,1745.8,1719.65,1729.87,1700.95,1692.33,1672.41
388.0000,1895.15,1849.66,1820.58,1779.98,1748.82,1724.04,1697.89,1707.53,1679.26,1670.71,1650.59
388.5000,1865.23,1820.45,1791.89,1752.32,1721.75,1696.78,1672.34,1680.88,1653.84,1645.1,1625.06
389.0000,1838.43,1793.57,1766.59,1726.55,1697.18,1671.48,1648.13,1657.06,1629.9,1621.63,1601.9
389.5000,1813.96,1770.08,1743.61,1703.07,1674.27,1649.24,1626.25,1635.04,1608.34,1600.49,1581.27
390.0000,1784.07,1742.07,1715.37,1675.13,1648.12,1622.58,1600.23,1609.03,1582.51,1574.92,1555.93
390.5000,1761.76,1720.84,1694.24,1654.69,1628.17,1602.94,1581.15,1589.43,1563.32,1556.01,1536.98
391.0000,1732.23,1691.71,1666.82,1627.34,1601.69,1576.47,1554.92,1563.09,1537.85,1530.94,1511.81
391.5000,1706.65,1665.92,1641.11,1602.68,1577.89,1552.25,1531.61,1539.57,1515.33,1507.31,1489.54
392.0000,1682.62,1641.6,1617.91,1580,1555.64,1530.57,1509.61,1518.4,1494.18,1486.62,1468.71
392.5000,1653.89,1614.01,1590.45,1553.38,1528.67,1504.57,1484.09,1492.98,1468.75,1462.23,1443.9
393.0000,1632.46,1593.47,1570.27,1533.13,1509.32,1484.68,1465.13,1472.78,1450.26,1443.66,1425.86
393.5000,1604.46,1566.08,1543.12,1506.76,1483.31,1458.63,1440.11,1448.07,1426.13,1419.02,1401.36
394.0000,1579.49,1541.58,1518.86,1483.38,1459.98,1435.56,1417.23,1424.97,1403.88,1397.47,1379.58
394.5000,1556.36,1518.85,1496.88,1461.75,1438.88,1415.07,1396.85,1404.09,1383.68,1377.43,1359.63
395.0000,1528.92,1492.17,1470.52,1435.69,1413.24,1390.37,1371.99,1379.15,1359.53,1352.93,1335.61
395.5000,1503.44,1467.75,1446.61,1412.08,1390.19,1368.13,1350.18,1356.56,1336.99,1331.25,1313.5
396.0000,1481.36,1445.89,1424.77,1391.47,1368.9,1348.29,1330.09,1336.1,1317.45,1311.75,1293.85
396.5000,1455.06,1420.17,1399.32,1366.47,1344.47,1324.1,1306.6,1311.69,1294.2,1288.64,1271.13
397.0000,1434.91,1400.65,1380.29,1347.99,1326.8,1305.52,1288.99,1293.73,1276.2,1271.17,1253.96
397.5000,1409.57,1375.12,1355.22,1323.93,1302.52,1282.12,1265.29,1269.83,1253.36,1247.69,1231.85
398.0000,1385.77,1351.49,1332.46,1301.5,1280.99,1260.8,1243.89,1248.43,1232.83,1225.82,1211
398.5000,1364.06,1330.64,1312.23,1281.2,1261.41,1241.26,1224.26,1229.33,1214.23,1206.99,1192.59
399.0000,1338.52,1305.95,1287.73,1257.55,1238.13,1218.02,1201.72,1206.46,1191.13,1184.24,1170.62
399.5000,1315.71,1283.36,1265.71,1236.07,1216.84,1197,1181.81,1186.18,1171.02,1163.81,1150.41
400.0000,1295.22,1262.57,1245.81,1216.19,1197.89,1177.18,1163.06,1167.58,1153.36,1145.46,1131.98
400.5000,1274.43,1241.99,1225.78,1197.27,1178.97,1159.32,1144.94,1148.7,1135.68,1127.63,1113.98
401.0000,1250.98,1220.64,1203.54,1176.38,1158.07,1139.34,1124.82,1128.13,1115.89,1107.95,1094.74
401.5000,1227.06,1197.7,1180.72,1153.52,1135.96,1117.57,1103.73,1106.83,1094.81,1087.26,1073.5
402.0000,1205.58,1176.98,1159.79,1133.04,1116.23,1097.74,1083.94,1087.08,1075.35,1067.99,1054.92
402.5000,1185.74,1157.76,1140.81,1114.6,1098.34,1080.3,1066.2,1069.21,1058.06,1050.61,1038.52
403.0000,1162.4,1135.51,1118.43,1092.67,1076.93,1059.51,1045.24,1048.53,1037.67,1030.29,1018.28
403.5000,1141.31,1114.73,1098.43,1073.46,1057.33,1040.83,1026.44,1029.88,1018.78,1011.55,1000.33
404.0000,1122.46,1096.32,1080.29,1056.04,1040.24,1023.99,1009.53,1013.16,1002.56,995.229,984.3
404.5000,1104.18,1077.84,1062.35,1038.47,1022.95,1007.27,992.602,996.494,986.43,978.85,968.044
405.0000,1083.72,1057.96,1042.84,1019.74,1004.07,988.841,974.637,978.189,969.088,961.109,950.642
405.5000,1062.14,1036.93,1022.25,999.09,983.28,968.673,955.679,958.422,949.915,942.013,932.052
406.0000,1044.13,1019.4,1005.25,982.401,966.8,953.261,939.382,942.277,934.119,926.398,916.607
406.5000,1024.68,1000.42,986.64,964.256,948.628,935.732,922.122,925.062,916.511,909.533,899.859
407.0000,1003.35,979.791,966.308,944.942,929.333,916.635,903.358,906.487,898.143,891.058,881.455
407.5000,984.497,961.327,948.351,927.699,911.588,899.849,886.863,889.621,881.496,874.29,865.195
408.0000,967.715,944.875,931.85,911.91,895.605,884.636,871.64,874.538,866.362,859.475,850.416
408.5000,947.614,925.587,912.56,892.857,877.39,866.342,853.831,857,848.739,841.616,832.638
409.0000,932.557,910.974,898.392,878.874,863.905,852.754,841.076,843.263,835.781,828.823,819.943
409.5000,912.644,892.615,879.963,860.712,846.123,835.06,824.038,826.135,818.197,811.86,803.431
410.0000,897.08,877.407,864.746,845.349,831.35,820.822,809.688,811.711,804.297,798.063,789.835
410.5000,879.771,860.452,847.815,828.998,815.465,805.562,793.96,796.26,788.592,782.919,774.796
411.0000,861.52,842.397,830.167,811.221,798.987,789.247,777.492,779.669,771.664,766.598,758.632
411.5000,845.593,827.668,815.52,796.575,784.915,775.445,764.14,765.946,758.002,752.99,745.309
412.0000,829.376,811.42,799.614,781.44,769.856,760.507,749.342,751.059,743.22,738.269,731.196
412.5000,811.626,794.139,783.053,764.51,753.408,744.88,734.099,735.593,727.262,722.66,716.045
413.0000,795.438,778.55,767.971,749.807,738.709,730.466,719.798,721.836,713.166,708.838,702.176
413.5000,781.032,764.651,754.381,736.129,725.642,717.356,706.838,709.007,700.985,696.375,690.086
414.0000,764.31,748.284,738.13,719.983,710.122,701.977,691.695,694.196,686.322,681.96,675.146
414.5000,752.143,736.188,726.27,708.351,698.266,690.446,680.298,682.843,675.089,671.007,663.905
415.0000,735.502,720.26,710.688,693.297,683.373,675.45,666.139,668.094,660.591,656.927,649.998
415.5000,722.056,707.367,697.78,680.799,670.588,663.251,654.296,656.376,648.54,645.436,638.167
416.0000,707.62,693.147,683.832,667.224,657.292,650.009,641.497,643.187,635.678,632.83,625.421
416.5000,692.403,677.973,668.875,652.544,643.11,635.663,627.403,629.208,622.244,619.322,611.502
417.0000,679.17,665.664,656.933,640.336,631.219,624.247,616.142,617.812,610.973,608.279,600.366
417.5000,665.339,652.083,643.801,627.516,618.108,612.476,603.899,605.766,598.785,595.92,588.268
418.0000,651.01,638.13,629.758,613.6,604.595,599.174,590.9,592.808,585.42,583.144,575.262
418.5000,639.15,626.131,618.771,602.286,593.68,588.313,580.15,581.887,574.783,572.904,564.632
419.0000,625.939,613.786,606.087,590.449,581.908,576.237,568.498,570.485,563.254,561.205,553.43
419.5000,611.909,599.656,593.091,577.328,568.618,563.466,556.114,557.992,550.952,549.1,541.622
420.0000,599.38,587.492,581.182,565.415,557.002,552.149,544.94,546.774,539.881,538.264,530.284
420.5000,589.07,576.653,569.918,554.721,546.584,541.902,534.787,536.655,529.73,528.577,520.663
421.0000,575.754,563.714,557.312,542.298,534.59,529.458,522.894,524.947,518.505,517.263,509.179
421.5000,566.271,554.075,547.683,533.029,525.593,520.753,514.311,516.297,509.618,508.594,500.516
422.0000,553.421,541.716,535.502,521.053,513.622,509.013,503.17,504.876,498.148,497.453,489.756
422.5000,540.896,529.264,523.465,509.098,502.41,497.646,491.935,494.006,487.014,486.527,478.824
423.0000,531.498,520.319,514.28,500.319,493.812,489.091,483.771,485.783,478.834,478.304,470.931
423.5000,519.131,508.638,502.359,488.868,482.783,478.153,472.858,475.154,468.552,467.361,460.549
424.0000,509.442,499.058,492.48,479.456,473.77,469.084,464.326,466.118,460,458.574,452.175
424.5000,498.814,488.746,482.359,469.245,463.766,459.407,454.853,456.54,450.46,448.971,443.24
425.0000,487.842,477.4,471.096,458.576,453.475,449.007,444.525,446.289,440.542,438.844,433.365
425.5000,478.559,468.212,462.639,449.896,444.938,440.579,436.415,437.695,432.353,430.877,425.245
426.0000,468.568,457.758,453.129,440.506,435.544,431.434,427.186,428.439,423.422,422.152,416.729
426.5000,457.987,447.098,442.851,430.416,425.478,421.721,417.533,418.955,413.674,412.706,407.626
427.0000,449.367,438.276,434.44,422.435,417.472,413.722,409.508,410.893,405.983,404.985,399.586
427.5000,439.97,429.137,425.26,413.984,408.931,404.677,401.111,402.581,397.329,396.254,391.553
428.0000,429.702,419.083,415.467,404.457,399.243,395.442,392.191,393.761,388.699,387.137,382.591
428.5000,421.341,410.744,407.447,396.773,391.194,387.83,384.691,386.499,381.332,379.636,375.716
429.0000,412.349,401.672,398.824,388.593,382.571,379.273,376.403,378.452,373.612,371.772,368.229
429.5000,402.403,392.52,389.616,379.348,373.325,370.463,367.587,370.182,364.678,363.238,359.845
430.0000,394.175,385.035,381.812,372.285,366.072,363.114,360.494,363.183,357.736,356.433,353.034
430.5000,385.677,376.464,373.68,364.338,358.313,355.151,352.838,355.429,350.345,348.793,345.613
431.0000,376.491,367.8,364.642,355.766,349.524,347.139,344.937,347.143,342.328,340.693,337.591
431.5000,368.807,360.535,357.521,349.038,342.895,340.409,338.224,340.216,335.472,333.881,331.069
432.0000,360.427,352.777,349.674,341.589,335.729,333.424,331.186,332.794,328.529,327.107,324.31
432.5000,352.007,344.405,341.441,333.607,327.75,325.668,323.498,325.373,320.965,319.496,316.832
433.0000,344.764,337.456,334.833,326.966,321.515,319.354,317.34,318.965,314.895,313.529,311.07
433.5000,337.369,330.082,327.488,320.094,314.569,312.497,310.526,312.305,308.226,306.859,304.56
434.0000,329.253,322.006,319.762,312.429,307.355,305.336,303.295,304.995,300.891,299.605,297.735
434.5000,322.922,315.567,313.435,306.465,301.653,299.471,297.534,299.098,295.36,293.85,292.218
435.0000,315.378,308.795,306.273,299.799,295.299,292.756,291.151,292.51,289.066,287.723,286.325
435.5000,307.714,301.133,299.017,292.777,288.494,285.595,284.146,285.894,282.752,281.243,280.188
436.0000,301.485,295.113,293.051,286.902,282.588,279.794,278.669,280.373,277.334,275.668,275.081
436.5000,294.85,288.326,286.727,280.35,276.408,273.749,272.709,274.359,271.45,269.919,269.569
437.0000,287.574,281.59,279.851,273.77,269.947,267.493,266.295,268.148,265.492,263.448,263.375
