XYDATA,BFII_lipid-000_12-11-25-1,BFII_lipid-005_12-11-25-1,BFII_lipid-010_12-11-25-1,BFII_lipid-015_12-11-25-1,BFII_lipid-020_12-11-25-1,BFII_lipid-025_12-11-25-1,BFII_lipid-030_12-11-25-1,BFII_lipid-035_12-11-25-1,BFII_lipid-040_12-11-25-1,BFII_lipid-045_12-11-25-1,BFII_lipid-050_12-11-25-1
343.5000,2050.68,2099.73,2096.3,2069.11,2050.12,2013.86,1998.18,1974.73,1964.98,1939.39,1919.17
344.0000,2066.4,2115.52,2111.08,2082.88,2063,2025.91,2009.15,1984.79,1974.14,1946.88,1927.15
344.5000,2079.89,2128.9,2123.42,2095,2074.26,2035.95,2017.87,1993.09,1982.14,1953.66,1933.52
345.0000,2094.13,2143.81,2136.61,2107.38,2085.93,2045.65,2028.14,2001.92,1990.2,1960.23,1940.43
345.5000,2106.24,2155.48,2147.8,2117.38,2095.4,2054.5,2036.01,2009.64,1996.77,1966.3,1945.6
346.0000,2119.34,2168.48,2159.49,2128.33,2105.77,2063.16,2044.24,2017.31,2003.49,1972.25,1950.87
346.5000,2133.11,2181.17,2172.4,2139.36,2115.65,2072.19,2052.53,2025.01,2010.46,1978.84,1956.5
347.0000,2143.7,2191.53,2182.42,2147.55,2123.12,2078.69,2059.49,2030.45,2014.92,1983.43,1959.82
347.5000,2155.27,2201.89,2191.85,2155.46,2130.9,2085.39,2065.6,2035.86,2019.65,1986.92,1962.56
348.0000,2163.66,2210.84,2199.81,2162.89,2137.46,2091.68,2070.57,2040.57,2023.64,1990.39,1964.99
348.5000,2172.74,2219.77,2208.38,2170.02,2144.55,2097.84,2075.79,2044.49,2026.88,1994.09,1966.58
349.0000,2180.23,2227,2216.35,2176.37,2149.16,2102.21,2079.98,2048.59,2028.83,1996.23,1968.48
349.5000,2188.78,2235.09,2223.91,2183.61,2153.96,2106.8,2083.77,2051.36,2030.79,1998.01,1969.4
350.0000,2196.11,2242.52,2230.73,2189.49,2160.93,2111.65,2087.95,2053.66,2033.38,1999.76,1970.47
350.5000,2201.42,2248.63,2235.67,2193.5,2163.91,2114.64,2090.53,2055.99,2034.02,1999.85,1969.91
351.0000,2207.09,2254.3,2239.98,2198.73,2167.92,2117.27,2092.47,2058.02,2034.85,1999.48,1969.44
351.5000,2212.28,2258.21,2244.35,2202.11,2169.83,2119.04,2093.95,2059.21,2034.8,1998.7,1967.73
352.0000,2216.31,2263.13,2247.92,2205.08,2171.12,2120.61,2094.17,2059.72,2034.54,1998.18,1966.91
352.5000,2220.09,2266.47,2251.05,2206.98,2171.6,2121.18,2095.1,2058.61,2034.13,1996.51,1965.07
353.0000,2223.12,2269.49,2253.28,2208.49,2172.34,2121.49,2094.92,2057.51,2032.6,1994.03,1963.36
353.5000,2225.7,2271.16,2254.72,2209.4,2172.21,2121.37,2093.58,2055.88,2030.63,1991.94,1960.58
354.0000,2227.93,2273.18,2255.72,2209.15,2172.2,2120.81,2092.7,2053.6,2028.52,1989.62,1956.05
354.5000,2228.8,2274.17,2255.72,2208.72,2171.37,2119.3,2090.8,2052.3,2025.72,1986.27,1952.08
355.0000,2229.01,2274.11,2255.11,2207.11,2170.57,2117.9,2088.77,2049.73,2022.65,1982.76,1948.32
355.5000,2228.64,2273.88,2254.15,2205.91,2169.12,2115.51,2087,2046.47,2019.25,1978.73,1943.83
356.0000,2228.04,2272.6,2253.57,2204.56,2166.76,2112.99,2084.11,2043.43,2015.88,1974.86,1939.39
356.5000,2227.2,2271.19,2252.19,2202.22,2163.96,2109.3,2080.38,2039.1,2011.21,1969.38,1934.24
357.0000,2225.51,2269.53,2249.49,2198.94,2160.98,2105.2,2076.21,2034.18,2005.85,1964.09,1928.42
357.5000,2223.9,2266.98,2246.5,2196.09,2157.96,2102.46,2071.7,2029.89,2001.04,1959.07,1922.3
358.0000,2221.25,2264.37,2243.12,2192.71,2153.5,2097.72,2066.5,2023.97,1995.19,1952.5,1915.79
358.5000,2218.06,2260.82,2238.89,2187.76,2147.9,2092.87,2060.44,2017.99,1988.24,1945.71,1908.95
359.0000,2214.25,2257.69,2235.19,2183.05,2143.02,2087.97,2054.85,2012.04,1982.72,1939.59,1902.75
359.5000,2209.88,2253.2,2229.83,2178.02,2137.5,2082.03,2048.76,2005.09,1975.79,1932.09,1895.14
360.0000,2205.96,2248.41,2224.67,2173.31,2131.78,2075.97,2043.01,1999.05,1968.96,1925.33,1888.39
360.5000,2200,2242.75,2217.46,2167.1,2125.31,2068.46,2035.29,1991.43,1961.08,1917.14,1879.96
361.0000,2195.08,2237.17,2211.65,2160.84,2119.05,2062.02,2028.39,1984.54,1953.98,1909.52,1872.21
361.5000,2188.18,2228.84,2203.22,2152.23,2110.52,2054,2019.89,1975.3,1944.47,1900.5,1863
362.0000,2181.46,2221.3,2195.48,2144.48,2102.18,2045.1,2011.55,1966.79,1935.46,1891.18,1853.75
362.5000,2174.74,2214.54,2188.34,2137.1,2094.01,2037.22,2004.13,1958.28,1926.27,1881.05,1845.23
363.0000,2166.67,2205.74,2179.51,2128.66,2084.48,2028.87,1994.01,1948.55,1916.7,1871.81,1835.09
363.5000,2159.21,2197.91,2171.23,2120.37,2076.03,2020.43,1985.53,1938.9,1907.31,1862.59,1825.66
364.0000,2150.2,2187.88,2161.74,2109.89,2066.3,2010.81,1974.91,1928.43,1896.42,1851.29,1815.16
364.5000,2142.22,2178.61,2151.8,2100.67,2057.18,2001.33,1965.51,1918.65,1885.71,1840.46,1805.3
365.0000,2130.8,2167.27,2139.53,2089.26,2045.91,1989.62,1953.18,1906.54,1873.8,1828.42,1792.81
365.5000,2119.62,2156.51,2128.57,2078.94,2034.23,1978.32,1941.95,1895.33,1862.79,1817.58,1782.63
366.0000,2109.63,2146.49,2118.08,2068.72,2023.86,1966.9,1931.56,1884.77,1852.13,1807.1,1772.17
366.5000,2098.53,2134.94,2105.56,2056.94,2011.26,1954.17,1919.08,1873.26,1840.11,1794.64,1760.39
367.0000,2088.38,2124.02,2093.85,2045.19,2000.33,1942.54,1907.44,1861.33,1829.36,1783.2,1748.48
367.5000,2075.34,2110.5,2079.61,2030.01,1986,1928.47,1893.19,1847.77,1815.71,1768.39,1734.76
368.0000,2062.68,2096.87,2066.63,2016.55,1971.21,1914.34,1879.33,1833.85,1802.68,1755.02,1721.4
368.5000,2051.08,2083.78,2054.11,2004.41,1959.24,1902.16,1866.74,1821.52,1790.11,1742.62,1709.48
369.0000,2036.83,2069.5,2040.38,1989.66,1944.23,1888.34,1852.48,1806.91,1775.36,1729.01,1695.78
369.5000,2024.12,2057.02,2026.98,1976.12,1930.91,1875.04,1839.22,1794.12,1762.18,1716.29,1683.36
370.0000,2009.68,2041.12,2012.13,1961.19,1916.41,1859.86,1824.37,1779.69,1747.75,1701.67,1667.81
370.5000,1995.7,2027.22,1997.68,1947.35,1902.7,1846.26,1809.98,1766.64,1734.64,1688.5,1654.4
371.0000,1979.12,2010.3,1980.42,1930.19,1885.31,1829.3,1792.57,1749.56,1718.93,1672.89,1637.68
371.5000,1963,1993.93,1963.99,1913.47,1869.46,1813.42,1776.92,1734.35,1704.08,1657.6,1622.62
372.0000,1948.32,1978.55,1948.53,1898.98,1854.16,1798.46,1761.89,1720.14,1689.54,1642.95,1609.05
372.5000,1932.43,1961.13,1931.72,1881.57,1837.33,1781.97,1745.69,1703.99,1673.18,1627.27,1593.23
373.0000,1917.02,1945.54,1916.18,1866.35,1821.19,1766.77,1730.59,1689.92,1658.13,1612.68,1578.79
373.5000,1898.53,1926.54,1897.34,1846.21,1803.06,1748.12,1712.22,1671.72,1639.99,1595.1,1561.25
374.0000,1881.37,1908.88,1879.03,1828.11,1785.93,1730.47,1695.07,1655.51,1623.39,1578.5,1544.33
374.5000,1865.48,1892.52,1862.45,1811.54,1769.76,1714.51,1679.35,1640.49,1608.39,1563.8,1529.07
375.0000,1846.69,1873.36,1843.2,1793.76,1751,1697.24,1661.14,1623.02,1590.68,1546.72,1512.53
375.5000,1830.26,1856.49,1825.76,1776.31,1734.15,1681.35,1645.28,1606.65,1574.85,1531,1497.58
376.0000,1809.48,1834.98,1804.72,1755.09,1713.76,1661.61,1625.55,1587.74,1555.17,1512.01,1478.72
376.5000,1790.59,1814.96,1784.2,1736.39,1694.94,1642.6,1607.29,1569.46,1537.6,1494.39,1461.79
377.0000,1772.91,1796.78,1766.56,1718.78,1677.78,1625.69,1590.87,1552.87,1520.95,1478.65,1446.18
377.5000,1753.59,1776.67,1747.25,1699.15,1658.48,1606.8,1571.84,1534.31,1502.74,1461.07,1428.79
378.0000,1735.4,1757.91,1729.02,1680.87,1640.5,1589.16,1554.87,1517.73,1486.12,1444.68,1413.07
378.5000,1713.93,1735.73,1708.24,1659.1,1618.35,1568.92,1534.43,1497.74,1466.35,1424.8,1394.26
379.0000,1693.93,1715.42,1687.44,1638.95,1598.71,1550.29,1516.05,1479.27,1447.86,1407.3,1376.67
379.5000,1675.46,1697.34,1669.52,1620.61,1581.27,1532.97,1498.95,1462.66,1430.84,1390.86,1360.83
380.0000,1654.65,1676.58,1648.84,1600.37,1561.63,1513.39,1479.91,1444.1,1412.89,1373.91,1343.38
380.5000,1636.43,1657.68,1630.41,1581.7,1543.61,1495.76,1462.16,1427.54,1396.29,1358.71,1326.88
381.0000,1614.42,1634.64,1607.81,1559.63,1521.78,1473.64,1442.04,1407.53,1375.49,1338.51,1307.29
381.5000,1594.06,1613.82,1587.27,1539.3,1501.33,1454.17,1422.42,1388.89,1357.42,1320.84,1289.8
382.0000,1575.6,1594.71,1568.24,1520.67,1482.79,1436.38,1405.08,1371.68,1340.78,1304.62,1273.28
382.5000,1555.34,1574.65,1547.38,1500.11,1463.03,1416.74,1385.52,1352.76,1322.27,1286.54,1255.06
383.0000,1536.95,1555.68,1528.04,1481.53,1444.69,1399.17,1368.23,1335.16,1305.09,1269.87,1238.84
383.5000,1514.94,1532.63,1505.68,1458.42,1422.94,1378.05,1347.04,1314.58,1285.03,1249.34,1219.18
384.0000,1494.41,1511.29,1485.21,1438.02,1402.83,1358.77,1327.83,1295.37,1266.06,1230.98,1200.93
384.5000,1475.34,1491.77,1466.19,1419.43,1384.46,1341.12,1310.34,1278.1,1248.91,1214.56,1184.47
385.0000,1453.85,1470.62,1445.09,1399.11,1364.3,1322.28,1291.55,1259.29,1230.61,1196.71,1166.98
385.5000,1434.82,1450.88,1426.03,1381.4,1345.9,1304.91,1274.54,1242.32,1213.69,1180.65,1150.42
386.0000,1411.99,1428.21,1403.83,1359.08,1325.22,1283.78,1254.26,1221.91,1193.64,1161.2,1131.12
386.5000,1391.41,1407.68,1383.15,1338.64,1305.66,1264.21,1235.33,1203.26,1175.56,1143.6,1113.56
387.0000,1372.68,1388.11,1364.71,1320.57,1287.65,1246.06,1218.08,1186.51,1159.6,1127.21,1097.66
387.5000,1352.05,1366.89,1343.95,1300.19,1268.29,1227.31,1199.97,1167.68,1141.62,1108.93,1081.26
388.0000,1333.84,1347.89,1325.23,1281.73,1250.58,1210.13,1182.98,1151.22,1125.04,1092.86,1066.01
388.5000,1311.79,1325.37,1303.11,1259.7,1229.34,1190.17,1163.16,1131,1105.15,1073.83,1047.46
389.0000,1291.85,1305.09,1282.92,1239.93,1210.02,1171.74,1145.27,1113.09,1087.03,1056.16,1030.6
389.5000,1273.78,1286.58,1264.97,1222.15,1192.49,1154.28,1128.39,1096.77,1070.81,1040.66,1015.26
390.0000,1252.14,1264.69,1243.04,1200.55,1171.45,1134.12,1109.3,1077.45,1051.57,1022.58,997.427
390.5000,1235.2,1247.81,1227.01,1184.33,1156.14,1118.96,1095.02,1062.54,1038,1008.88,983.763
391.0000,1213.89,1225.41,1205.36,1163.73,1135.64,1098.92,1075.43,1043.2,1019.51,990.305,966.025
391.5000,1193.78,1205.7,1185.56,1144.85,1115.65,1081.06,1057.13,1025.49,1002.85,973.316,949.754
392.0000,1175.4,1187.43,1167.63,1127.49,1098.61,1064.68,1041.07,1009.61,987.714,957.779,935.615
392.5000,1154.61,1165.93,1147.16,1107.03,1078.64,1044.9,1023.11,990.983,970.071,939.995,918.075
393.0000,1139.16,1149.98,1131.4,1091.73,1063.51,1029.85,1008.94,977.075,956.465,927.393,904.869
393.5000,1118.46,1128.92,1111.46,1071.9,1043.27,1010.64,990.128,959.582,938.884,909.815,887.891
394.0000,1099.69,1109.94,1093.1,1054.03,1025.21,993.104,973.077,942.563,922.97,894.398,872.747
394.5000,1082.94,1092.84,1076.22,1037.33,1009.24,977.374,957.675,928.047,908.177,880.303,858.632
395.0000,1063.08,1072.58,1055.78,1017.39,989.991,958.233,939.664,910.636,890.787,862.907,841.868
395.5000,1045.05,1054.28,1037.51,999.656,973.157,941.833,923.703,894.81,875.282,847.747,826.658
396.0000,1028.66,1038.14,1021.19,983.944,957.772,926.597,908.515,880.531,860.904,833.952,813.077
396.5000,1009.18,1018.48,1001.52,965.208,939.822,908.098,890.762,863.375,844.248,817.033,797.023
397.0000,994.795,1003.58,987.023,951.455,925.654,894.45,877.625,850.02,831.966,804.732,785.343
397.5000,975.91,983.786,967.34,932.612,907.083,876.841,860.114,833.473,815.942,788.722,769.474
398.0000,958.391,966.004,949.794,915.829,890.785,860.695,844.452,818.487,801.545,774.027,755.039
398.5000,942.532,950.445,934.328,900.548,876.197,846.519,830.162,805.037,788.144,761.085,742.465
399.0000,923.981,931.666,916.267,882.795,858.524,829.248,813.334,788.92,772.689,745.296,727.191
399.5000,906.827,914.691,899.863,866.622,843.021,814.154,798.771,774.279,758.604,731.358,714.078
400.0000,891.056,899.096,885.234,852.132,828.723,800.235,785.548,760.914,745.483,718.657,701.987
400.5000,875.789,883.837,870.745,837.723,814.521,786.87,771.944,748.616,733.21,706.261,689.832
401.0000,859.111,866.89,854.641,822.187,799.173,772.5,757.253,734.376,719.543,692.928,676.615
401.5000,842.131,849.557,837.049,805.107,782.955,756.855,741.598,719.608,704.949,678.594,662.863
402.0000,826.412,833.509,821.949,789.767,768.435,742.276,727.626,705.951,691.718,665.511,650.249
402.5000,812.756,819.214,807.856,776.105,755.004,729.465,714.888,693.61,679.681,653.7,638.867
403.0000,796.131,802.514,791.281,759.803,739.434,714.181,699.599,679.257,665.655,640.078,625.64
403.5000,780.768,787.165,775.77,745.052,725.688,700.093,685.774,666.034,652.671,627.828,613.771
404.0000,767.226,773.357,762.12,731.823,712.805,687.748,673.431,654.46,641.361,616.679,603.088
404.5000,753.953,760.301,748.449,718.584,700.19,676.135,661.532,642.887,630.051,605.969,592.629
405.0000,739.356,745.978,733.452,705.02,686.783,663.188,648.535,630.264,617.876,594.328,580.928
405.5000,723.704,730.33,718.225,689.926,671.705,649.231,634.697,616.578,604.739,581.96,568.428
406.0000,710.914,717.374,705.439,677.861,659.741,637.407,623.308,605.647,594.008,571.637,558.19
406.5000,697.087,703.075,691.672,664.591,647.024,624.505,611.173,594.007,582.381,560.37,547.266
407.0000,682.033,687.771,677.113,650.401,633.099,610.909,598.315,581.031,570.015,547.735,535.576
407.5000,668.567,674.155,663.47,637.512,620.742,599.008,585.669,569.369,558.77,536.786,524.829
408.0000,657.009,662.135,651.338,626.086,609.561,588.052,574.718,559.212,548.532,526.906,515.47
408.5000,642.776,647.851,637.113,612.388,596.268,575.274,562.286,546.935,536.257,515.48,504.157
409.0000,632.533,637.251,626.454,602.181,586.617,565.698,553.291,537.957,527.425,507.311,495.952
409.5000,619.049,623.104,612.638,588.879,574.734,553.697,541.257,526.259,515.316,496.553,484.689
410.0000,607.676,611.609,601.51,578.163,564.241,543.45,531.072,516.494,505.344,487.36,475.663
410.5000,595.336,599.318,589.238,566.633,552.838,532.717,520.294,505.989,495.004,477.447,466.124
411.0000,581.921,586.345,575.898,554.335,540.706,520.817,508.461,494.23,483.55,466.595,455.867
411.5000,571.251,575.488,564.846,544.217,530.868,511.206,499.099,485.054,474.588,457.779,447.203
412.0000,559.496,563.373,552.762,533.252,519.878,500.856,489.375,475.279,464.803,448.324,438.273
412.5000,546.729,550.392,540.28,521.698,508.404,490.121,477.941,464.547,454.742,438.358,428.484
413.0000,535.351,539.045,529.126,510.924,498.051,480.479,467.982,454.912,445.118,429.503,419.411
413.5000,525.389,528.662,518.996,501.358,488.551,471.154,459.102,446.091,436.671,421.352,411.226
414.0000,513.55,516.759,507.33,489.745,477.414,460.495,448.595,435.728,426.724,412.161,401.833
414.5000,504.88,507.696,498.937,481.358,469.413,452.71,440.559,428.501,419.278,405.085,394.894
415.0000,493.28,496.432,487.972,470.34,459.029,442.83,430.657,418.732,409.976,395.809,385.859
415.5000,483.853,486.945,478.739,461.276,450.512,434.557,422.687,410.955,402.01,388.384,378.844
416.0000,473.879,476.726,468.792,451.859,441.429,425.594,413.948,402.242,393.506,380.203,371.028
416.5000,463.262,465.837,457.49,441.272,431.391,416.399,404.366,393.006,384.551,371.96,362.713
417.0000,454.456,457.146,448.354,432.963,422.972,408.315,396.654,385.61,376.714,364.979,355.601
417.5000,444.76,447.692,438.676,423.591,414.02,399.787,388.029,377.642,368.722,357.489,348.057
418.0000,434.656,437.857,428.174,413.448,404.225,390.594,379.195,368.777,359.972,349.305,340.452
418.5000,426.318,429.855,420.023,405.488,396.375,382.865,371.909,361.791,353.238,342.616,334.04
419.0000,416.81,420.547,410.652,397.179,387.858,374.761,363.935,354.055,345.637,335.388,326.823
419.5000,407.371,410.37,400.845,388.048,379.052,366.111,355.408,345.834,337.867,327.55,319.494
420.0000,398.862,401.811,392.47,379.869,371.148,358.178,347.952,338.698,330.758,320.639,313.06
