BFII_lipid
""
WAVELENGTH	FLUORESCENCE
300.0	183.32835388183594
300.5	192.092529296875
301.0	202.06556701660156
301.5	210.8971710205078
302.0	224.990966796875
302.5	240.8934783935547
303.0	255.95603942871094
303.5	273.12127685546875
304.0	289.0802001953125
304.5	307.1282958984375
305.0	327.4005432128906
305.5	343.06768798828125
306.0	364.5089416503906
306.5	381.27313232421875
307.0	403.9256286621094
307.5	421.5001525878906
308.0	445.2735595703125
308.5	467.0393981933594
309.0	487.4542236328125
309.5	510.3066711425781
310.0	531.3922729492188
310.5	552.8933715820312
311.0	576.7847290039062
311.5	598.5687866210938
312.0	622.7578735351562
312.5	645.550537109375
313.0	670.41552734375
313.5	693.40966796875
314.0	719.0809326171875
314.5	747.1007080078125
315.0	767.9057006835938
315.5	795.4357299804688
316.0	816.656005859375
316.5	844.805908203125
317.0	870.7045288085938
317.5	894.463134765625
318.0	918.0028686523438
318.5	944.1517944335938
319.0	968.1434936523438
319.5	994.6406860351562
320.0	1018.4556884765625
320.5	1045.015625
321.0	1073.679931640625
321.5	1094.958251953125
322.0	1123.760498046875
322.5	1145.1524658203125
323.0	1174.283935546875
323.5	1200.9271240234375
324.0	1224.8187255859375
324.5	1248.2923583984375
325.0	1274.3302001953125
325.5	1298.00634765625
326.0	1323.540771484375
326.5	1346.469482421875
327.0	1372.20068359375
327.5	1399.6005859375
328.0	1419.9287109375
328.5	1446.7978515625
329.0	1465.5828857421875
329.5	1491.3516845703125
330.0	1512.4150390625
330.5	1534.7349853515625
331.0	1556.053955078125
331.5	1577.8582763671875
332.0	1597.119140625
332.5	1617.9898681640625
333.0	1640.519287109375
333.5	1657.251953125
334.0	1678.5460205078125
334.5	1695.544189453125
335.0	1713.990234375
335.5	1729.31982421875
336.0	1746.9195556640625
336.5	1761.5390625
337.0	1777.0865478515625
337.5	1793.4990234375
338.0	1805.712158203125
338.5	1821.109375
339.0	1833.302978515625
339.5	1846.3201904296875
340.0	1857.3089599609375
340.5	1869.7030029296875
341.0	1879.58740234375
341.5	1890.389892578125
342.0	1901.233642578125
342.5	1908.6317138671875
343.0	1918.1865234375
343.5	1924.7359619140625
344.0	1932.494873046875
344.5	1939.2137451171875
345.0	1945.771728515625
345.5	1950.7276611328125
346.0	1955.9913330078125
346.5	1960.706298828125
347.0	1964.3258056640625
347.5	1967.80078125
348.0	1970.516845703125
348.5	1973.6116943359375
349.0	1974.3955078125
349.5	1975.097900390625
350.0	1975.5892333984375
350.5	1975.2593994140625
351.0	1974.7681884765625
351.5	1973.787353515625
352.0	1972.234130859375
352.5	1970.36962890625
353.0	1967.70703125
353.5	1965.658203125
354.0	1961.889892578125
354.5	1958.8087158203125
355.0	1955.025146484375
355.5	1951.0103759765625
356.0	1946.673828125
356.5	1941.298095703125
357.0	1935.928955078125
357.5	1930.6588134765625
358.0	1924.492919921875
358.5	1917.36474609375
359.0	1911.0948486328125
359.5	1903.3629150390625
360.0	1896.509521484375
360.5	1888.7501220703125
361.0	1880.9774169921875
361.5	1871.6116943359375
362.0	1862.5859375
362.5	1854.1507568359375
363.0	1843.8900146484375
363.5	1834.544921875
364.0	1823.5147705078125
364.5	1813.464111328125
365.0	1802.26318359375
365.5	1790.3375244140625
366.0	1779.3438720703125
366.5	1766.060302734375
367.0	1753.936767578125
367.5	1740.762451171875
368.0	1727.1182861328125
368.5	1714.7828369140625
369.0	1700.5809326171875
369.5	1687.716064453125
370.0	1673.536376953125
370.5	1660.6756591796875
371.0	1644.2132568359375
371.5	1629.293212890625
372.0	1615.51416015625
372.5	1599.5338134765625
373.0	1585.26416015625
373.5	1566.879150390625
374.0	1550.5283203125
374.5	1535.751708984375
375.0	1518.809326171875
375.5	1503.0885009765625
376.0	1483.983154296875
376.5	1466.7210693359375
377.0	1451.209228515625
377.5	1432.9405517578125
378.0	1416.7122802734375
378.5	1397.562255859375
379.0	1380.079833984375
379.5	1363.767333984375
380.0	1345.8162841796875
380.5	1329.413330078125
381.0	1309.81103515625
381.5	1291.660400390625
382.0	1275.4283447265625
382.5	1257.3775634765625
383.0	1240.980712890625
383.5	1221.4205322265625
384.0	1204.114501953125
384.5	1188.4718017578125
385.0	1171.17578125
385.5	1155.0047607421875
386.0	1136.2353515625
386.5	1118.9444580078125
387.0	1103.030517578125
387.5	1085.9586181640625
