TRP_lipid
""
WAVELENGTH	FLUORESCENCE
300.0	106.63763427734375
300.5	113.68680572509766
301.0	121.2410888671875
301.5	128.615478515625
302.0	139.07037353515625
302.5	151.2908935546875
303.0	162.76467895507812
303.5	176.0838623046875
304.0	189.17117309570312
304.5	203.70648193359375
305.0	220.4996337890625
305.5	233.93362426757812
306.0	252.67733764648438
306.5	267.20281982421875
307.0	286.9671325683594
307.5	302.9667053222656
308.0	324.66278076171875
308.5	345.4360046386719
309.0	364.6443786621094
309.5	386.7720642089844
310.0	407.737548828125
310.5	429.367431640625
311.0	453.68670654296875
311.5	476.4678955078125
312.0	502.2734069824219
312.5	526.8561401367188
313.0	554.4755249023438
313.5	580.04833984375
314.0	608.9381103515625
314.5	640.8887329101562
315.0	665.4133911132812
315.5	698.286376953125
316.0	724.0098876953125
316.5	758.7220458984375
317.0	790.6138916015625
317.5	820.1218872070312
318.0	850.2915649414062
318.5	883.58740234375
319.0	915.0928955078125
319.5	949.2939453125
320.0	981.489013671875
320.5	1017.652587890625
321.0	1057.017578125
321.5	1086.32275390625
322.0	1126.9366455078125
322.5	1157.36181640625
323.0	1197.9366455078125
323.5	1235.5740966796875
324.0	1269.520263671875
324.5	1304.38671875
325.0	1343.78369140625
325.5	1378.4915771484375
326.0	1417.3896484375
326.5	1453.0985107421875
327.0	1492.028564453125
327.5	1535.0452880859375
328.0	1565.939453125
328.5	1607.8697509765625
329.0	1639.2384033203125
329.5	1680.283203125
330.0	1714.827880859375
330.5	1751.73291015625
331.0	1785.8927001953125
331.5	1823.837890625
332.0	1857.1883544921875
332.5	1893.9296875
333.0	1933.35302734375
333.5	1962.3779296875
334.0	2001.061767578125
334.5	2032.418701171875
335.0	2066.356201171875
335.5	2096.526611328125
336.0	2128.9951171875
336.5	2158.60009765625
337.0	2190.134521484375
337.5	2223.68603515625
338.0	2248.287841796875
338.5	2279.3671875
339.0	2305.1455078125
339.5	2333.4716796875
340.0	2357.646728515625
340.5	2384.245849609375
341.0	2407.5390625
341.5	2432.552001953125
342.0	2459.10546875
